am_sid,iucn_sid,spatial_source,sciname,cat_score,pr_score,trend_score,cat_ts,cat_txt,cat_ts_score,year,comname
ITS-Mam-180649,17013,iucn,Phoca vitulina,0.0,0.0,0.0,LC,Lower Risk/least concern,0.0,1997.0,Harbor Seal
ITS-Mam-180649,17013,iucn,Phoca vitulina,0.0,0.0,0.0,LC,Lower Risk/least concern,0.0,1998.0,Harbor Seal
ITS-Mam-180649,17013,iucn,Phoca vitulina,0.0,0.0,0.0,LC,Lower Risk/least concern,0.0,1999.0,Harbor Seal
ITS-Mam-180649,17013,iucn,Phoca vitulina,0.0,0.0,0.0,LC,Lower Risk/least concern,0.0,2e3,Harbor Seal
ITS-Mam-180649,17013,iucn,Phoca vitulina,0.0,0.0,0.0,LC,Lower Risk/least concern,0.0,2001.0,Harbor Seal
ITS-Mam-180649,17013,iucn,Phoca vitulina,0.0,0.0,0.0,LC,Lower Risk/least concern,0.0,2002.0,Harbor Seal
ITS-Mam-180649,17013,iucn,Phoca vitulina,0.0,0.0,0.0,LC,Lower Risk/least concern,0.0,2003.0,Harbor Seal
ITS-Mam-180649,17013,iucn,Phoca vitulina,0.0,0.0,0.0,LC,Lower Risk/least concern,0.0,2004.0,Harbor Seal
ITS-Mam-180649,17013,iucn,Phoca vitulina,0.0,0.0,0.0,LC,Lower Risk/least concern,0.0,2005.0,Harbor Seal
ITS-Mam-180649,17013,iucn,Phoca vitulina,0.0,0.0,0.0,LC,Lower Risk/least concern,0.0,2006.0,Harbor Seal
ITS-Mam-180649,17013,iucn,Phoca vitulina,0.0,0.0,0.0,LC,Lower Risk/least concern,0.0,2007.0,Harbor Seal
ITS-Mam-180649,17013,iucn,Phoca vitulina,0.0,0.0,0.0,LC,Least Concern,0.0,2008.0,Harbor Seal
ITS-Mam-180649,17013,iucn,Phoca vitulina,0.0,0.0,0.0,LC,Least Concern,0.0,2009.0,Harbor Seal
ITS-Mam-180649,17013,iucn,Phoca vitulina,0.0,0.0,0.0,LC,Least Concern,0.0,2010.0,Harbor Seal
ITS-Mam-180649,17013,iucn,Phoca vitulina,0.0,0.0,0.0,LC,Least Concern,0.0,2011.0,Harbor Seal
ITS-Mam-180649,17013,iucn,Phoca vitulina,0.0,0.0,0.0,LC,Least Concern,0.0,2012.0,Harbor Seal
ITS-Mam-180649,17013,iucn,Phoca vitulina,0.0,0.0,0.0,LC,Least Concern,0.0,2013.0,Harbor Seal
ITS-Mam-180649,17013,iucn,Phoca vitulina,0.0,0.0,0.0,LC,Least Concern,0.0,2014.0,Harbor Seal
ITS-Mam-180649,17013,iucn,Phoca vitulina,0.0,0.0,0.0,LC,Least Concern,0.0,2015.0,Harbor Seal
ITS-Mam-180649,17013,iucn,Phoca vitulina,0.0,0.0,0.0,LC,Least Concern,0.0,2016.0,Harbor Seal
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,1965.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,1966.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,1967.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,1968.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,1969.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,1970.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,1971.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,1972.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,1973.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,1974.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,1975.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,1976.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,1977.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,1978.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,1979.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,1980.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,1981.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,1982.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,1983.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,1984.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,1985.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,1986.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,1987.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,1988.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,1989.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,1990.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,1991.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,1992.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,1993.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,1994.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,1995.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,1996.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,1997.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,1998.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,1999.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,2e3,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,2001.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,2002.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,2003.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,2004.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,2005.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,2006.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,VU,Vulnerable,0.4,2007.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,LC,Least Concern,0.0,2008.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,LC,Least Concern,0.0,2009.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,LC,Least Concern,0.0,2010.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,LC,Least Concern,0.0,2011.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,LC,Least Concern,0.0,2012.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,LC,Least Concern,0.0,2013.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,LC,Least Concern,0.0,2014.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,LC,Least Concern,0.0,2015.0,Harbor Porpoise
ITS-Mam-180473,17027,iucn,Phocoena phocoena,0.4,0.4,NA,LC,Least Concern,0.0,2016.0,Harbor Porpoise
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,1965.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,1966.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,1967.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,1968.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,1969.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,1970.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,1971.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,1972.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,1973.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,1974.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,1975.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,1976.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,1977.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,1978.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,1979.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,1980.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,1981.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,1982.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,1983.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,1984.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,1985.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,1986.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,1987.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,1988.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,1989.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,1990.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,1991.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,1992.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,1993.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,1994.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,1995.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,1996.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,1997.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,1998.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,1999.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,2e3,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,2001.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,2002.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,2003.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,2004.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,2005.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,2006.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,2007.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,2008.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,2009.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,2010.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,2011.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,2012.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,2013.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,2014.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,2015.0,Sockeye Salmon
Fis-22920,135301,am,Oncorhynchus nerka,0.2,0.2,0.0,LC,Least Concern,0.0,2016.0,Sockeye Salmon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,1965.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,1966.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,1967.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,1968.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,1969.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,1970.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,1971.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,1972.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,1973.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,1974.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,1975.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,1976.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,1977.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,1978.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,1979.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,1980.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,1981.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,1982.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,1983.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,1984.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,1985.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,1986.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,1987.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,1988.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,1989.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,1990.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,1991.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,1992.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,1993.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,1994.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,1995.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,1996.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,1997.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,1998.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,1999.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,2e3,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,2001.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,2002.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,2003.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,2004.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,2005.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,2006.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,2007.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,2008.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,2009.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,2010.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,2011.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,2012.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,2013.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,2014.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,2015.0,Eulachon
Fis-22963,202415,am,Thaleichthys pacificus,0.5,0.5,NA,LC,Least Concern,0.0,2016.0,Eulachon
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,VU,Vulnerable,0.4,1965.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,VU,Vulnerable,0.4,1966.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,VU,Vulnerable,0.4,1967.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,VU,Vulnerable,0.4,1968.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,VU,Vulnerable,0.4,1969.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,VU,Vulnerable,0.4,1970.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,VU,Vulnerable,0.4,1971.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,VU,Vulnerable,0.4,1972.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,VU,Vulnerable,0.4,1973.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,VU,Vulnerable,0.4,1974.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,VU,Vulnerable,0.4,1975.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,VU,Vulnerable,0.4,1976.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,VU,Vulnerable,0.4,1977.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,VU,Vulnerable,0.4,1978.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,VU,Vulnerable,0.4,1979.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,VU,Vulnerable,0.4,1980.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,VU,Vulnerable,0.4,1981.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,VU,Vulnerable,0.4,1982.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,VU,Vulnerable,0.4,1983.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,VU,Vulnerable,0.4,1984.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,VU,Vulnerable,0.4,1985.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,VU,Vulnerable,0.4,1986.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,VU,Vulnerable,0.4,1987.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,VU,Vulnerable,0.4,1988.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,VU,Vulnerable,0.4,1989.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,VU,Vulnerable,0.4,1990.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,VU,Vulnerable,0.4,1991.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,VU,Vulnerable,0.4,1992.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,VU,Vulnerable,0.4,1993.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,VU,Vulnerable,0.4,1994.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,VU,Vulnerable,0.4,1995.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,VU,Vulnerable,0.4,1996.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,VU,Vulnerable,0.4,1997.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,VU,Vulnerable,0.4,1998.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,VU,Vulnerable,0.4,1999.0,Marbled Murrelet
ITS-176996,22694870,iucn-bli,Brachyramphus marmoratus,0.4,0.4,-0.5,VU,Vulnerable,0.4,2e3,Marbled Murrelet
