repo,dir,level,readme,html,rmd,rmd_path,rmd_title,rmd_summary,rmd_summary_length,rmd_summary_issue
~/github/ohibc,/home/ohara/github/ohibc/prep/_pressures/v2017,3,"README.md, README_test.md",pressures_gen_escapes.html,pressures_gen_escapes.Rmd,/home/ohara/github/ohibc/prep/_pressures/v2017/pressures_gen_escapes.Rmd,OHIBC: Genetic Escapes Pressure layers prep,"This pressure layer calculates the pressure due to genetic escapes from aquaculture.  The Mariculture Sustatinability Index ranks aquaculture species in different regions with a score from 1-10 for potential for genetic pollution.  For OHIBC we will follow a similar method as OHI Global and CC, rescaling genetic escape pressure from 0-1 for each species and calculating a harvest-weighted average of genetic escape pressure for each region.

$$pressure_{gen.escapes} = \frac{\sum_{spp=1}^N (MSI_{spp} * harvest_{spp})}{\sum_{spp=1}^N harvest_{spp}}$$

The genetic escapes scores are not time-dependent, but harvest data is reported annually.",643,FALSE
~/github/ohibc,/home/ohara/github/ohibc/prep/_pressures/v2017,3,"README.md, README_test.md",pressures_oa_prep.html,pressures_oa_prep.Rmd,/home/ohara/github/ohibc/prep/_pressures/v2017/pressures_oa_prep.Rmd,OHIBC: Ocean Acidification Pressure layers prep,"This layer will determine ocean acidification values from the global rate of change layers; these layers already scale OA pressures appropriately.  The rescaling is based on the changes in aragonite saturation state according to:

$$\Delta \Omega_{year} = \frac{(\Omega_{base} - \Omega_{year})}{(\Omega_{base} - 1)}$$
    
In the global analysis, pressures for 2011-2016 are available with this rescaling; however, for this OHIBC analysis, we will begin with the global rasters for annual mean aragonite saturation state values, crop to BC, interpolate using inverse distance weighting, and then reproject to approx 1 km resolution (from CHI).",643,FALSE
~/github/ohibc,/home/ohara/github/ohibc/prep/_pressures/v2017,3,"README.md, README_test.md",pressures_slr_prep.html,pressures_slr_prep.Rmd,/home/ohara/github/ohibc/prep/_pressures/v2017/pressures_slr_prep.Rmd,OHIBC: Sea Level Rise Pressure layers prep,"There are two parts to creating this layer:
  
  1. Data prep to get raw data into the correct format:
  
    * If necessary, read .nc.gz files from aviso: ftp://ftp.aviso.altimetry.fr/global/delayed-time/grids/climatology/monthly_mean/
    * unzip .gz files and then delete .gz 
    * Read monthly mean sea level data as rasters

  2. Creating the pressure layers for OHI Global:  
  
    * Clip all monthly rasters to the coast using a 3 nautical mile offshore buffer
    * Calculate annual mean sea level anomaly rasters from monthly data
    * Determine a reference point as the 99.99th quantile of the data across all years (1993 - 2015)
    * Rescale values from 0 to 1 using the reference point
    * Set to zero all negative values, indicating decreases in mean sea level
    * Resample raster to ~ 1km2 and reproject to Molleweide

This process is completed within the Global OHI 2017 prep script.

For OHIBC these pressure layers are read in and cropped to BC extents for pressure calculations.",1004,FALSE
~/github/ohibc,/home/ohara/github/ohibc/prep/_pressures/v2017,3,"README.md, README_test.md",pressures_sst_prep.html,pressures_sst_prep.Rmd,/home/ohara/github/ohibc/prep/_pressures/v2017/pressures_sst_prep.Rmd,OHIBC: Sea Surface Temperature Pressure layers prep,"For OHI Global Assessments, we calculated a climatology from 1982-2012 per cell using weekly data from CorTAD. We then calculated the number of times a given cell's weekly SST was greater than the climatological mean for that week (an anomalous week: mean temp greater than historical mean + one standard deviation) and summed the number of anomalous weeks in a single year. The maximum value a cell could have is 52 which would mean that cell had anomalous SST temperatures for each week of the year.

To account for annual variation, we look at Sea Surface Temperature anomalous weeks in 5 year periods, so the maximum value possible per cell is 260 anomalous weeks. To rescale the values from 0 to 1 we set a reference point. Previously, the reference point for SST has just been the maximum difference in anomalous weeks between the most recent time period and a historical reference period (1985-1989).

This time we have decided to use a reference point that represents a regime shift. Once a given cell is anomalous for more than 50% of a five-year period, it has shifted into a new regime. All cells that have a value greater than 130 weeks (51% of a 5 year time period) are assigned a 1. The rest of the cells are scaled to this reference point by dividing by 130.",1273,FALSE
~/github/ohibc,/home/ohara/github/ohibc/prep/_pressures/v2017,3,"README.md, README_test.md",pressures_uv_prep.html,pressures_uv_prep.Rmd,/home/ohara/github/ohibc/prep/_pressures/v2017/pressures_uv_prep.Rmd,OHIBC: Ultraviolet Anomalies Pressure layers prep,"There are two parts to creating this layer:

1. Data prep to get raw data into the correct format:
    * Read anomalies data as raster for 1997-2001 and 2010-2014.
    * Clip rasters to extents of OHIBC region, and reproject into BC Albers projection.
2. Creating the pressure layers for OHIBC:
    * Determine change in anomalies since baseline.
    * Set negative values to zero (only interested in increases).
    * Resample to 1 km.
    * Log transform results.
    * Interpolate to coastline at 1 km resolution.
    * Rescale zero to 1, where 1 is 99.99%ile
    
This process is completed entirely within this script.",622,FALSE
~/github/ohibc,/home/ohara/github/ohibc/prep/spp_ico,2,"README.md, README_test.md",iucn_to_ns.html,iucn_to_ns.Rmd,/home/ohara/github/ohibc/prep/spp_ico/iucn_to_ns.Rmd,IUCN vs NatureServe conservation status ranks,"{r compare Natureserve to IUCN2, echo = FALSE, message = FALSE, warning = FALSE, fig.align = 'center', fig.width = 6, fig.height = 4}

mdl <- lm(status_gl_score ~ category_score, data = spp_natureserve)

ns_v_iucn <- ggplot(data = spp_natureserve, aes(x = category_score, y = status_gl_score)) +
  theme(text = element_text(family = 'Helvetica', color = 'gray30', size = 9),
        plot.title = element_text(size = rel(1.2), face = 'bold')) +
  geom_point(position = position_jitter(w = 0.03, h = 0.03)) + 
  geom_abline(slope = mdl$coefficients[2], intercept = mdl$coefficients[1], color = 'red') +
  coord_equal() +
  labs(title = 'IUCN vs NatureServe global',
       x = 'IUCN category score (0 = LC, 1 = EX)',
       y = 'Natureserve global score (0 = LC, 1 = EX)')

print(ns_v_iucn)

knitr::kable(summary(mdl)$coef, digits = 4,
             caption = ' of IUCN vs global Natureserve')",890,FALSE
~/github/ohibc,/home/ohara/github/ohibc/prep/spp_ico/api_testing,3,README_test.md,NA,api_scripts.Rmd,/home/ohara/github/ohibc/prep/spp_ico/api_testing/api_scripts.Rmd,OHIBC goal prep: Species (Biodiversity subgoal),"NA",NA,TRUE
~/github/ohibc,/home/ohara/github/ohibc/prep/spp_ico/v2017,3,README_test.md,data_prep_ico.html,data_prep_ico.Rmd,/home/ohara/github/ohibc/prep/spp_ico/v2017/data_prep_ico.Rmd,OHIBC data prep: Iconic Species,"OHIBC Iconic Species

This script prepares layers (species presence and species health) for Iconic Species subgoal in 
British Columbia's coastal regions.  Spatial data from IUCN and Aquamaps is
combined with extinction risk information from IUCN and conservation rank
info based on province-level NatureServe categories.

Iconic Species status is based upon a simple average of species
health for species found within each OHIBC region.

From Halpern et al (2012):

> The reference point is to have the risk status of all assessed species as Least Concern (i.e., a goal score = 1.0). Species that have not been assessed or labeled as data deficient are not included in the calculation.

**Mean risk status for OHIBC:**

$$\bar{R} = \frac{\displaystyle\sum_{species}(Risk)}{n_{spp}}$$

**Iconic Species goal model**

$$X_{SPP} = (1 - \bar{R}_{ICO}) * 100%$$

where:

* $X_{ICO}$ is Species goal status
* $\bar{R}$ is mean extinction risk for identified species within OHIBC (different subsets for ICO and SPP)
* *Risk* is scaled value for species extinction risk category, based on: 
    * 'LC' = 0.0, 'NT' = 0.2, 'VU' = 0.4, 'EN' = 0.6, 'CR' = 0.8, 'EX' = 1.0
* ICO trend is calculated as the linear trend of the average extinction risk categories over time.",1259,FALSE
~/github/ohibc,/home/ohara/github/ohibc/prep/spp_ico/v2017,3,README_test.md,data_prep_spp.html,data_prep_spp.Rmd,/home/ohara/github/ohibc/prep/spp_ico/v2017/data_prep_spp.Rmd,OHIBC goal prep: Species (Biodiversity subgoal),"OHIBC Species Subgoal (Biodiversity)

This script prepares scores (status and trend) for species richness in 
British Columbia's coastal regions.  Spatial data from IUCN and Aquamaps is
combined with extinction risk information from IUCN and conservation rank
info based on province-level NatureServe categories.

Currently, the Species Richness sub-goal model is identical to the OHI Global 
model: a region's status is based upon an area-weighted average of species
health across each BC reporting region.

From Halpern et al (2012):

> The target for the Species sub-goal is to have all species at a risk status of Least Concern. We scaled the lower end of the biodiversity goal to be 0 when 75% species are extinct, a level comparable to the five documented mass extinctions and would constitute a catastrophic loss of biodiversity. The Status of assessed species was calculated as the area- and threat status-weighted average of the number of threatened species within each 0.5 degree grid cell.

For BC, our calculation will be slightly different, though the end result will be identical.

**Species area-weighted risk:**  For each species within a region, the risk score is weighted by the proportion of the species' range within the given region.  To determine the mean area-weighted risk, the area-weighted risks are summed and divided by the total number of species within the region.

$$R_{spp/rgn} = (Risk)*\frac{\displaystyle\sum_{rgn}(A_{cell} * pA_{cell/rgn})}{A_{rgn}}$$

$$\bar{R}_{spp} = \frac{\displaystyle\sum_{species}(R_{spp/rgn})}{n_{spp}}$$

**Species goal model**

$$X_{SPP} = \frac{((1 - \bar{R}_{spp}) - 0.25)}{(1 - 0.25)} * 100%$$

where:

* $X_{SPP}$ is Species goal status
* $R_{spp/rgn}$ is area-weighted extinction risk for one species within a region
* $\bar{R}_{spp}$ is area-weighted mean extinction risk for a region
* $A_{cell}$ is cell area
* $pA_{cell-rgn}$ is percent of cell area included in region
* *Risk* is scaled value for species extinction risk category, based on: 
    * 'LC' = 0.0, 'NT' = 0.2, 'VU' = 0.4, 'EN' = 0.6, 'CR' = 0.8, 'EX' = 1.0
* SPP trend is calculated by examining the linear trend of mean extinction risk category, based upon the time series of risk categories from the IUCN Red List.  This calculation is performed in functions.R.",2297,FALSE
~/github/ohibc,/home/ohara/github/ohibc/prep/spp_ico/v2017,3,README_test.md,ico_custom_spp_info.html,ico_custom_spp_info.Rmd,/home/ohara/github/ohibc/prep/spp_ico/v2017/ico_custom_spp_info.Rmd,OHIBC: ICO custom species info,"Get species info, time series assessment, and spatial distribution for custom species for OHIBC ICO.

These custom species are considered iconic, yet are not considered marine, so their info is not readily available from the global SPP analysis.",245,FALSE
~/github/ohibc,/home/ohara/github/ohibc/prep/spp_ico/vHS,3,README_test.md,goal_prep_ico_howesound.html,goal_prep_ico_howesound.Rmd,/home/ohara/github/ohibc/prep/spp_ico/vHS/goal_prep_ico_howesound.Rmd,OHIBC Howe Sound goal prep: Iconic Species,"OHIBC Howe Sound Species and Iconic Species

This script prepares scores (status and trend) for species richness in 
British Columbia's Howe Sound region.  Spatial data from IUCN and Aquamaps is
combined with extinction risk information from IUCN and conservation rank
info based on province-level NatureServe categories.

Because of the small scale of Howe Sound, neither Species nor Iconic Species goals use any area weighting.  Instead, ICO and SPP status is based upon a simple average of species
health for species found within the Howe Sound region.

From Halpern et al (2012):

> The target for the Species sub-goal is to have all species at a risk status of Least Concern. We scaled the lower end of the biodiversity goal to be 0 when 75% species are extinct, a level comparable to the five documented mass extinctions and would constitute a catastrophic loss of biodiversity. The Status of assessed species was calculated as the area- and threat status-weighted average of the number of threatened species within each 0.5 degree grid cell.

**Mean risk status for Howe Sound:**

$$\bar{R} = \frac{\displaystyle\sum_{species}(Risk)}{n_{spp}}$$

**Iconic Species goal model**

$$X_{SPP} = 1 - \bar{R}_{ICO} * 100%$$

where:

* $X_{ICO}$ is Species goal status
* $\bar{R}$ is mean extinction risk for identified species within Howe Sound (different subsets for ICO and SPP)
* *Risk* is scaled value for species extinction risk category, based on: 
    * 'LC' = 0.0, 'NT' = 0.2, 'VU' = 0.4, 'EN' = 0.6, 'CR' = 0.8, 'EX' = 1.0
* ICO trend is calculated as the linear trend of the average extinction risk categories over time.",1629,FALSE
~/github/ohibc,/home/ohara/github/ohibc/prep/spp_ico/vHS,3,README_test.md,goal_prep_spp_howesound.html,goal_prep_spp_howesound.Rmd,/home/ohara/github/ohibc/prep/spp_ico/vHS/goal_prep_spp_howesound.Rmd,OHIBC Howe Sound goal prep: Species,"OHIBC Howe Sound Species

This script prepares scores (status and trend) for species richness in 
British Columbia's Howe Sound region.  Spatial data from IUCN and Aquamaps is
combined with extinction risk information from IUCN and conservation rank
info based on province-level NatureServe categories.

Because of the small scale of Howe Sound, neither Species nor Iconic Species goals use any area weighting.  Instead, ICO and SPP status is based upon a simple average of species
health for species found within the Howe Sound region.

From Halpern et al (2012):

> The target for the Species sub-goal is to have all species at a risk status of Least Concern. We scaled the lower end of the biodiversity goal to be 0 when 75% species are extinct, a level comparable to the five documented mass extinctions and would constitute a catastrophic loss of biodiversity. The Status of assessed species was calculated as the area- and threat status-weighted average of the number of threatened species within each 0.5 degree grid cell.

**Mean risk status for Howe Sound:**

$$\bar{R} = \frac{\displaystyle\sum_{species}(Risk)}{n_{spp}}$$

**Species goal model**

$$X_{SPP} = \frac{((1 - \bar{R}_{SPP}) - 0.25)}{(1 - 0.25)} * 100%$$

where:

* $X_{SPP}$ is Species goal status
* $\bar{R}$ is mean extinction risk for identified species within Howe Sound (different subsets for ICO and SPP)
* *Risk* is scaled value for species extinction risk category, based on: 
    * 'LC' = 0.0, 'NT' = 0.2, 'VU' = 0.4, 'EN' = 0.6, 'CR' = 0.8, 'EX' = 1.0
* SPP trend is calculated as the linear trend of the average extinction risk categories over time.",1633,FALSE
~/github/ohibc,/home/ohara/github/ohibc/prep/tr/v2017,3,README_test.md,data_prep_tr.html,data_prep_tr.Rmd,/home/ohara/github/ohibc/prep/tr/v2017/data_prep_tr.Rmd,OHIBC data prep: Tourism and Recreation,"OHIBC Tourism and Recreation

This script prepares layers (Visitors to parks and visitors centers) for Tourism and Recreation goal in 
British Columbia's coastal regions.  

We will analyze Livelihoods according to the model:

$x_{TR} = \frac{P' + V'}{2}$

$P' = \frac{P_c / P_{ref}}$

where P is total visitation to tourism centers found within each BC coastal region, compared to a reference period over the prior five years, and

$V' = \frac{V_c / V_{ref}}$

where V is total visitation to parks found within each coastal region, compared to a reference period over the prior five years.",590,FALSE
~/github/ohibc,/home/ohara/github/ohibc/regionHoweSound,1,NA,ohibc_howesound_2016.html,ohibc_howesound_2016.Rmd,/home/ohara/github/ohibc/regionHoweSound/ohibc_howesound_2016.Rmd,OHIBC: Howe Sound report,Gather results from OHI Howe Sound goals into a single report; create visuals for each goal,91,TRUE
~/github/ohibc,/home/ohara/github/ohibc/src/templates,2,"generic_raw_data_README.md, generic_readme.md, generic_readme_prep.md, generic_readme_year.md",NA,ohibc_hdr.Rmd,/home/ohara/github/ohibc/src/templates/ohibc_hdr.Rmd,NA,"NA",NA,TRUE
~/github/ohibc,/home/ohara/github/ohibc/src/templates,2,"generic_raw_data_README.md, generic_readme.md, generic_readme_prep.md, generic_readme_year.md",NA,template_for_rmd.Rmd,/home/ohara/github/ohibc/src/templates/template_for_rmd.Rmd,OHIBC: data_prep_spp.Rmd,"[general description: What data are being generated? Why (what project, etc.)? Upstream/downstream processing information that might be helpful?  Other information?]",165,FALSE
