iucn_sid,am_sid,risk_score,risk_source,rgn_id,spp_pct_area,sciname
39388,Fis-23277,0.4,iucn,7,1,Sphyrna zygaena
39388,Fis-23277,0.4,iucn,8,1,Sphyrna zygaena
39396,Fis-30722,0,iucn,1,0.97694,Tetronarce californica
39396,Fis-30722,0,iucn,2,1,Tetronarce californica
39396,Fis-30722,0,iucn,3,1,Tetronarce californica
39396,Fis-30722,0,iucn,4,1,Tetronarce californica
39396,Fis-30722,0,iucn,5,0.99129,Tetronarce californica
39396,Fis-30722,0,iucn,6,1,Tetronarce californica
39396,Fis-30722,0,iucn,7,0.148,Tetronarce californica
39396,Fis-30722,0,iucn,8,1,Tetronarce californica
41666,ITS-Mam-180621,0,bc,1,1,Zalophus californianus
41666,ITS-Mam-180621,0,bc,2,1,Zalophus californianus
41666,ITS-Mam-180621,0,bc,3,1,Zalophus californianus
41666,ITS-Mam-180621,0,bc,4,1,Zalophus californianus
41666,ITS-Mam-180621,0,bc,5,1,Zalophus californianus
41666,ITS-Mam-180621,0,bc,6,1,Zalophus californianus
41666,ITS-Mam-180621,0,bc,7,0.17231,Zalophus californianus
41666,ITS-Mam-180621,0,bc,8,1,Zalophus californianus
41670,ITS-Mam-622021,0,iucn,1,0.43416,Histriophoca fasciata
41670,ITS-Mam-622021,0,iucn,2,0.84161,Histriophoca fasciata
41670,ITS-Mam-622021,0,iucn,3,0.72727,Histriophoca fasciata
41670,ITS-Mam-622021,0,iucn,4,0.14122,Histriophoca fasciata
41670,ITS-Mam-622021,0,iucn,5,0.3407,Histriophoca fasciata
41670,ITS-Mam-622021,0,iucn,7,0.99981,Histriophoca fasciata
41670,ITS-Mam-622021,0,iucn,8,0.69445,Histriophoca fasciata
41672,ITS-Mam-622018,0,iucn,1,0.999,Pusa hispida
41672,ITS-Mam-622018,0,iucn,2,1,Pusa hispida
41672,ITS-Mam-622018,0,iucn,3,0.98975,Pusa hispida
41672,ITS-Mam-622018,0,iucn,4,1,Pusa hispida
41672,ITS-Mam-622018,0,iucn,5,1,Pusa hispida
41672,ITS-Mam-622018,0,iucn,6,1,Pusa hispida
41672,ITS-Mam-622018,0,iucn,7,1,Pusa hispida
41672,ITS-Mam-622018,0,iucn,8,1,Pusa hispida
41711,ITS-Mam-612591,1,bc,1,0.99797,Eubalaena japonica
41711,ITS-Mam-612591,1,bc,2,1,Eubalaena japonica
41711,ITS-Mam-612591,1,bc,3,0.98975,Eubalaena japonica
41711,ITS-Mam-612591,1,bc,4,0.99576,Eubalaena japonica
41711,ITS-Mam-612591,1,bc,5,1,Eubalaena japonica
41711,ITS-Mam-612591,1,bc,6,1,Eubalaena japonica
41711,ITS-Mam-612591,1,bc,7,1,Eubalaena japonica
41711,ITS-Mam-612591,1,bc,8,1,Eubalaena japonica
41755,ITS-Mam-180488,0.3,bc,1,1,Physeter macrocephalus
41755,ITS-Mam-180488,0.3,bc,2,1,Physeter macrocephalus
41755,ITS-Mam-180488,0.3,bc,3,1,Physeter macrocephalus
41755,ITS-Mam-180488,0.3,bc,4,1,Physeter macrocephalus
41755,ITS-Mam-180488,0.3,bc,5,1,Physeter macrocephalus
41755,ITS-Mam-180488,0.3,bc,6,1,Physeter macrocephalus
41755,ITS-Mam-180488,0.3,bc,7,1,Physeter macrocephalus
41755,ITS-Mam-180488,0.3,bc,8,1,Physeter macrocephalus
44183,Fis-30562,0,iucn,1,1,Beringraja binoculata
44183,Fis-30562,0,iucn,2,1,Beringraja binoculata
44183,Fis-30562,0,iucn,3,1,Beringraja binoculata
44183,Fis-30562,0,iucn,4,1,Beringraja binoculata
44183,Fis-30562,0,iucn,5,0.99129,Beringraja binoculata
44183,Fis-30562,0,iucn,6,1,Beringraja binoculata
44183,Fis-30562,0,iucn,7,0.148,Beringraja binoculata
44183,Fis-30562,0,iucn,8,1,Beringraja binoculata
44566,Fis-30530,0,iucn,7,0.00346,Pseudotriakis microdon
44993,Fis-32809,0.2,iucn,1,0.98239,Discopyge tschudii
44993,Fis-32809,0.2,iucn,2,0.81176,Discopyge tschudii
44993,Fis-32809,0.2,iucn,3,0.93568,Discopyge tschudii
44993,Fis-32809,0.2,iucn,4,0.82578,Discopyge tschudii
44993,Fis-32809,0.2,iucn,5,0.72604,Discopyge tschudii
44993,Fis-32809,0.2,iucn,6,0.96348,Discopyge tschudii
44993,Fis-32809,0.2,iucn,7,0.00758,Discopyge tschudii
44993,Fis-32809,0.2,iucn,8,0.9942,Discopyge tschudii
60140,Fis-31217,0,iucn,2,0.45747,Harriotta raleighana
60140,Fis-31217,0,iucn,3,0.10127,Harriotta raleighana
60140,Fis-31217,0,iucn,4,0.49931,Harriotta raleighana
60140,Fis-31217,0,iucn,5,0.684,Harriotta raleighana
60140,Fis-31217,0,iucn,7,0.59278,Harriotta raleighana
60191,Fis-24068,0,iucn,1,1,Hydrolagus colliei
60191,Fis-24068,0,iucn,2,1,Hydrolagus colliei
60191,Fis-24068,0,iucn,3,1,Hydrolagus colliei
60191,Fis-24068,0,iucn,4,1,Hydrolagus colliei
60191,Fis-24068,0,iucn,5,0.99129,Hydrolagus colliei
60191,Fis-24068,0,iucn,6,1,Hydrolagus colliei
60191,Fis-24068,0,iucn,7,0.148,Hydrolagus colliei
60191,Fis-24068,0,iucn,8,1,Hydrolagus colliei
60225,Fis-29423,0.4,iucn,1,0.25778,Isurus paucus
60225,Fis-29423,0.4,iucn,2,0.63126,Isurus paucus
60225,Fis-29423,0.4,iucn,3,0.96931,Isurus paucus
60225,Fis-29423,0.4,iucn,4,0.96298,Isurus paucus
60225,Fis-29423,0.4,iucn,5,1,Isurus paucus
60225,Fis-29423,0.4,iucn,6,0.96348,Isurus paucus
60225,Fis-29423,0.4,iucn,7,0.86345,Isurus paucus
60225,Fis-29423,0.4,iucn,8,0.9942,Isurus paucus
60231,Fis-23213,0,iucn,5,0.01756,Parmaturus xaniurus
61743,W-Msc-405014,0.6,bc,1,0.90398,Haliotis kamtschatkana
61743,W-Msc-405014,0.6,bc,2,0.56489,Haliotis kamtschatkana
61743,W-Msc-405014,0.6,bc,3,0.41213,Haliotis kamtschatkana
61743,W-Msc-405014,0.6,bc,4,0.73006,Haliotis kamtschatkana
61743,W-Msc-405014,0.6,bc,5,0.07585,Haliotis kamtschatkana
61743,W-Msc-405014,0.6,bc,6,0.54293,Haliotis kamtschatkana
61743,W-Msc-405014,0.6,bc,7,0.00146,Haliotis kamtschatkana
61743,W-Msc-405014,0.6,bc,8,0.57256,Haliotis kamtschatkana
62223,Fis-29858,0.4,bc,1,0.77635,Coregonus sardinella
62223,Fis-29858,0.4,bc,2,0.63332,Coregonus sardinella
62223,Fis-29858,0.4,bc,3,0.22273,Coregonus sardinella
62223,Fis-29858,0.4,bc,7,5.4e-4,Coregonus sardinella
62223,Fis-29858,0.4,bc,8,0.57256,Coregonus sardinella
63107,Fis-26997,0,iucn,1,0.97808,Callorhinchus callorynchus
63107,Fis-26997,0,iucn,2,0.71985,Callorhinchus callorynchus
63107,Fis-26997,0,iucn,3,0.86982,Callorhinchus callorynchus
63107,Fis-26997,0,iucn,4,0.82578,Callorhinchus callorynchus
63107,Fis-26997,0,iucn,5,0.65431,Callorhinchus callorynchus
63107,Fis-26997,0,iucn,6,0.96348,Callorhinchus callorynchus
63107,Fis-26997,0,iucn,7,0.00758,Callorhinchus callorynchus
63107,Fis-26997,0,iucn,8,0.95858,Callorhinchus callorynchus
63119,Fis-131852,0,iucn,1,1,Amblyraja hyperborea
63119,Fis-131852,0,iucn,2,1,Amblyraja hyperborea
63119,Fis-131852,0,iucn,3,1,Amblyraja hyperborea
63119,Fis-131852,0,iucn,4,1,Amblyraja hyperborea
63119,Fis-131852,0,iucn,5,1,Amblyraja hyperborea
63119,Fis-131852,0,iucn,6,1,Amblyraja hyperborea
63119,Fis-131852,0,iucn,7,0.91642,Amblyraja hyperborea
63119,Fis-131852,0,iucn,8,1,Amblyraja hyperborea
135301,Fis-22920,0.2,bc,1,0.99797,Oncorhynchus nerka
135301,Fis-22920,0.2,bc,2,0.87315,Oncorhynchus nerka
135301,Fis-22920,0.2,bc,3,0.98689,Oncorhynchus nerka
135301,Fis-22920,0.2,bc,4,0.88143,Oncorhynchus nerka
135301,Fis-22920,0.2,bc,5,0.79688,Oncorhynchus nerka
135301,Fis-22920,0.2,bc,6,0.8615,Oncorhynchus nerka
135301,Fis-22920,0.2,bc,7,0.01924,Oncorhynchus nerka
135301,Fis-22920,0.2,bc,8,1,Oncorhynchus nerka
135567,Fis-29454,0,iucn,1,0.99365,Mugil cephalus
135567,Fis-29454,0,iucn,2,0.71985,Mugil cephalus
135567,Fis-29454,0,iucn,3,0.89498,Mugil cephalus
135567,Fis-29454,0,iucn,4,0.88143,Mugil cephalus
135567,Fis-29454,0,iucn,5,0.6593,Mugil cephalus
135567,Fis-29454,0,iucn,6,1,Mugil cephalus
135567,Fis-29454,0,iucn,7,0.00758,Mugil cephalus
135567,Fis-29454,0,iucn,8,0.96438,Mugil cephalus
135574,Fis-24741,0,iucn,1,0.90398,Liopsetta glacialis
135574,Fis-24741,0,iucn,2,0.68004,Liopsetta glacialis
135574,Fis-24741,0,iucn,3,0.84508,Liopsetta glacialis
135574,Fis-24741,0,iucn,4,0.88567,Liopsetta glacialis
135574,Fis-24741,0,iucn,5,0.54356,Liopsetta glacialis
135574,Fis-24741,0,iucn,6,0.54293,Liopsetta glacialis
135574,Fis-24741,0,iucn,7,0.00758,Liopsetta glacialis
135574,Fis-24741,0,iucn,8,0.57256,Liopsetta glacialis
135660,Fis-52203,0,iucn,1,0.999,Osmerus dentex
135660,Fis-52203,0,iucn,2,0.87315,Osmerus dentex
135660,Fis-52203,0,iucn,3,0.98689,Osmerus dentex
135660,Fis-52203,0,iucn,4,0.88567,Osmerus dentex
135660,Fis-52203,0,iucn,5,0.7382,Osmerus dentex
135660,Fis-52203,0,iucn,6,0.56766,Osmerus dentex
135660,Fis-52203,0,iucn,7,0.01924,Osmerus dentex
135660,Fis-52203,0,iucn,8,1,Osmerus dentex
135719,Fis-63912,0,iucn,1,0.74593,Lethenteron camtschaticum
135719,Fis-63912,0,iucn,2,0.65904,Lethenteron camtschaticum
135719,Fis-63912,0,iucn,3,0.64951,Lethenteron camtschaticum
135719,Fis-63912,0,iucn,4,0.46529,Lethenteron camtschaticum
135719,Fis-63912,0,iucn,5,7e-4,Lethenteron camtschaticum
135719,Fis-63912,0,iucn,7,0.00751,Lethenteron camtschaticum
135719,Fis-63912,0,iucn,8,0.57256,Lethenteron camtschaticum
153538,NA,0,bc,1,1,Zostera marina
153538,NA,0,bc,2,1,Zostera marina
153538,NA,0,bc,3,1,Zostera marina
153538,NA,0,bc,4,1,Zostera marina
153538,NA,0,bc,5,1,Zostera marina
153538,NA,0,bc,6,1,Zostera marina
153538,NA,0,bc,7,0.22396,Zostera marina
153538,NA,0,bc,8,1,Zostera marina
154635,Fis-28135,0,iucn,1,0.96431,Lestidiops ringens
154635,Fis-28135,0,iucn,2,1,Lestidiops ringens
154635,Fis-28135,0,iucn,3,0.96459,Lestidiops ringens
154635,Fis-28135,0,iucn,4,0.94011,Lestidiops ringens
154635,Fis-28135,0,iucn,5,0.97598,Lestidiops ringens
154635,Fis-28135,0,iucn,6,0.96348,Lestidiops ringens
154635,Fis-28135,0,iucn,7,0.87179,Lestidiops ringens
154635,Fis-28135,0,iucn,8,0.9942,Lestidiops ringens
154663,Fis-28541,0,iucn,1,0.86082,Oneirodes acanthias
154663,Fis-28541,0,iucn,2,1,Oneirodes acanthias
154663,Fis-28541,0,iucn,3,0.9455,Oneirodes acanthias
154663,Fis-28541,0,iucn,4,0.63387,Oneirodes acanthias
154663,Fis-28541,0,iucn,5,0.52439,Oneirodes acanthias
154663,Fis-28541,0,iucn,7,0.95278,Oneirodes acanthias
154663,Fis-28541,0,iucn,8,0.9942,Oneirodes acanthias
154674,Fis-52896,0,iucn,2,0.46542,Lampanyctus jordani
154674,Fis-52896,0,iucn,3,0.19022,Lampanyctus jordani
154674,Fis-52896,0,iucn,4,0.11433,Lampanyctus jordani
154674,Fis-52896,0,iucn,5,0.3407,Lampanyctus jordani
154674,Fis-52896,0,iucn,7,0.9982,Lampanyctus jordani
154698,Fis-50465,0,iucn,2,0.44951,Lophodolos indicus
154698,Fis-50465,0,iucn,3,0.09477,Lophodolos indicus
154698,Fis-50465,0,iucn,4,0.11433,Lophodolos indicus
154698,Fis-50465,0,iucn,5,0.3407,Lophodolos indicus
154698,Fis-50465,0,iucn,7,0.9982,Lophodolos indicus
154722,Fis-24768,0,iucn,1,0.02137,Melletes papilio
154722,Fis-24768,0,iucn,2,0.55746,Melletes papilio
154722,Fis-24768,0,iucn,5,0.06586,Melletes papilio
154722,Fis-24768,0,iucn,7,0.0129,Melletes papilio
154722,Fis-24768,0,iucn,8,0.03562,Melletes papilio
154750,Fis-31271,0,iucn,1,0.98239,Sagamichthys abei
154750,Fis-31271,0,iucn,2,1,Sagamichthys abei
154750,Fis-31271,0,iucn,3,0.96459,Sagamichthys abei
154750,Fis-31271,0,iucn,4,0.93303,Sagamichthys abei
154750,Fis-31271,0,iucn,5,0.97671,Sagamichthys abei
154750,Fis-31271,0,iucn,6,0.56766,Sagamichthys abei
154750,Fis-31271,0,iucn,7,1,Sagamichthys abei
154750,Fis-31271,0,iucn,8,0.9942,Sagamichthys abei
154755,Fis-23135,0.2,iucn,1,0.97694,Genyonemus lineatus
154755,Fis-23135,0.2,iucn,2,0.81176,Genyonemus lineatus
154755,Fis-23135,0.2,iucn,3,0.96084,Genyonemus lineatus
154755,Fis-23135,0.2,iucn,4,0.88567,Genyonemus lineatus
154755,Fis-23135,0.2,iucn,5,0.65405,Genyonemus lineatus
154755,Fis-23135,0.2,iucn,6,0.56766,Genyonemus lineatus
154755,Fis-23135,0.2,iucn,7,0.01345,Genyonemus lineatus
154755,Fis-23135,0.2,iucn,8,1,Genyonemus lineatus
154803,Fis-52166,0,iucn,2,0.13735,Venefica tentaculata
154803,Fis-52166,0,iucn,3,0.09477,Venefica tentaculata
154803,Fis-52166,0,iucn,4,0.11433,Venefica tentaculata
154803,Fis-52166,0,iucn,5,0.261,Venefica tentaculata
154803,Fis-52166,0,iucn,7,0.19711,Venefica tentaculata
154820,Fis-29263,0,iucn,1,0.98239,Alepisaurus ferox
154820,Fis-29263,0,iucn,2,1,Alepisaurus ferox
154820,Fis-29263,0,iucn,3,0.96459,Alepisaurus ferox
154820,Fis-29263,0,iucn,4,0.94011,Alepisaurus ferox
154820,Fis-29263,0,iucn,5,0.97671,Alepisaurus ferox
154820,Fis-29263,0,iucn,6,0.9437,Alepisaurus ferox
154820,Fis-29263,0,iucn,7,1,Alepisaurus ferox
154820,Fis-29263,0,iucn,8,0.9942,Alepisaurus ferox
154845,Fis-24759,0,iucn,1,0.98239,Lyopsetta exilis
154845,Fis-24759,0,iucn,2,0.93667,Lyopsetta exilis
154845,Fis-24759,0,iucn,3,0.96459,Lyopsetta exilis
154845,Fis-24759,0,iucn,4,0.84038,Lyopsetta exilis
154845,Fis-24759,0,iucn,5,0.8821,Lyopsetta exilis
154845,Fis-24759,0,iucn,6,0.9437,Lyopsetta exilis
154845,Fis-24759,0,iucn,7,0.02627,Lyopsetta exilis
154845,Fis-24759,0,iucn,8,0.9942,Lyopsetta exilis
154866,Fis-24895,0,iucn,3,0.07236,Pholis ornata
154866,Fis-24895,0,iucn,4,0.71453,Pholis ornata
154866,Fis-24895,0,iucn,5,0.46094,Pholis ornata
154866,Fis-24895,0,iucn,6,1,Pholis ornata
154866,Fis-24895,0,iucn,7,0.00174,Pholis ornata
154953,Fis-30261,0,iucn,1,0.38425,Lycodes jugoricus
154953,Fis-30261,0,iucn,2,0.62111,Lycodes jugoricus
154953,Fis-30261,0,iucn,3,0.67938,Lycodes jugoricus
154953,Fis-30261,0,iucn,4,0.03396,Lycodes jugoricus
154953,Fis-30261,0,iucn,7,0.00739,Lycodes jugoricus
154953,Fis-30261,0,iucn,8,0.3085,Lycodes jugoricus
154969,Fis-120470,0,iucn,2,0.4388,Kuronezumia bubonis
154969,Fis-120470,0,iucn,3,0.26258,Kuronezumia bubonis
154969,Fis-120470,0,iucn,4,0.42205,Kuronezumia bubonis
154969,Fis-120470,0,iucn,5,0.59416,Kuronezumia bubonis
154969,Fis-120470,0,iucn,7,0.10097,Kuronezumia bubonis
154973,Fis-32457,0,iucn,2,0.46542,Bassozetus robustus
154973,Fis-32457,0,iucn,3,0.16713,Bassozetus robustus
154973,Fis-32457,0,iucn,4,0.39318,Bassozetus robustus
154973,Fis-32457,0,iucn,5,0.65717,Bassozetus robustus
154973,Fis-32457,0,iucn,7,1,Bassozetus robustus
154977,Fis-24555,0,iucn,1,0.999,Eopsetta jordani
154977,Fis-24555,0,iucn,2,0.93667,Eopsetta jordani
154977,Fis-24555,0,iucn,3,0.98975,Eopsetta jordani
154977,Fis-24555,0,iucn,4,0.88567,Eopsetta jordani
154977,Fis-24555,0,iucn,5,0.86934,Eopsetta jordani
154977,Fis-24555,0,iucn,6,0.96348,Eopsetta jordani
154977,Fis-24555,0,iucn,7,0.02175,Eopsetta jordani
154977,Fis-24555,0,iucn,8,1,Eopsetta jordani
154998,Fis-32104,0,iucn,1,0.99294,Argyropelecus hemigymnus
154998,Fis-32104,0,iucn,2,1,Argyropelecus hemigymnus
154998,Fis-32104,0,iucn,3,0.97205,Argyropelecus hemigymnus
154998,Fis-32104,0,iucn,4,0.95001,Argyropelecus hemigymnus
154998,Fis-32104,0,iucn,5,0.99716,Argyropelecus hemigymnus
154998,Fis-32104,0,iucn,6,0.96348,Argyropelecus hemigymnus
154998,Fis-32104,0,iucn,7,1,Argyropelecus hemigymnus
154998,Fis-32104,0,iucn,8,1,Argyropelecus hemigymnus
155009,Fis-143777,0,iucn,1,0.09177,Pseudobathylagus milleri
155009,Fis-143777,0,iucn,2,0.46542,Pseudobathylagus milleri
155009,Fis-143777,0,iucn,3,0.26258,Pseudobathylagus milleri
155009,Fis-143777,0,iucn,4,0.42497,Pseudobathylagus milleri
155009,Fis-143777,0,iucn,5,0.67333,Pseudobathylagus milleri
155009,Fis-143777,0,iucn,7,1,Pseudobathylagus milleri
155009,Fis-143777,0,iucn,8,0.07043,Pseudobathylagus milleri
155012,Fis-50053,0,iucn,2,0.42229,Sternoptyx obscura
155012,Fis-50053,0,iucn,3,0.16713,Sternoptyx obscura
155012,Fis-50053,0,iucn,4,0.39318,Sternoptyx obscura
155012,Fis-50053,0,iucn,5,0.52439,Sternoptyx obscura
155012,Fis-50053,0,iucn,7,1,Sternoptyx obscura
155030,Fis-22897,0,iucn,1,0.98239,Macroramphosus scolopax
155030,Fis-22897,0,iucn,2,0.93667,Macroramphosus scolopax
155030,Fis-22897,0,iucn,3,0.96459,Macroramphosus scolopax
155030,Fis-22897,0,iucn,4,0.82578,Macroramphosus scolopax
155030,Fis-22897,0,iucn,5,0.86435,Macroramphosus scolopax
155030,Fis-22897,0,iucn,6,0.9437,Macroramphosus scolopax
155030,Fis-22897,0,iucn,7,0.02214,Macroramphosus scolopax
155030,Fis-22897,0,iucn,8,0.9942,Macroramphosus scolopax
155068,Fis-24930,0,iucn,1,0.99294,Remora brachyptera
155068,Fis-24930,0,iucn,2,1,Remora brachyptera
155068,Fis-24930,0,iucn,3,0.97205,Remora brachyptera
155068,Fis-24930,0,iucn,4,0.94011,Remora brachyptera
155068,Fis-24930,0,iucn,5,0.97671,Remora brachyptera
155068,Fis-24930,0,iucn,6,0.96348,Remora brachyptera
155068,Fis-24930,0,iucn,7,1,Remora brachyptera
155068,Fis-24930,0,iucn,8,1,Remora brachyptera
155077,Fis-116901,0,iucn,2,0.15748,Lycenchelys monstrosa
155077,Fis-116901,0,iucn,7,0.66292,Lycenchelys monstrosa
155093,Fis-32362,0,iucn,1,0.56727,Derichthys serpentinus
155093,Fis-32362,0,iucn,2,0.81625,Derichthys serpentinus
155093,Fis-32362,0,iucn,3,0.96459,Derichthys serpentinus
155093,Fis-32362,0,iucn,4,0.94011,Derichthys serpentinus
155093,Fis-32362,0,iucn,5,0.97671,Derichthys serpentinus
155093,Fis-32362,0,iucn,6,0.88424,Derichthys serpentinus
155093,Fis-32362,0,iucn,7,1,Derichthys serpentinus
155093,Fis-32362,0,iucn,8,0.9942,Derichthys serpentinus
155094,Fis-24514,0,iucn,1,0.88904,Clinocottus globiceps
155094,Fis-24514,0,iucn,2,0.64497,Clinocottus globiceps
155094,Fis-24514,0,iucn,3,0.43007,Clinocottus globiceps
155094,Fis-24514,0,iucn,4,0.79798,Clinocottus globiceps
155094,Fis-24514,0,iucn,5,0.46094,Clinocottus globiceps
155094,Fis-24514,0,iucn,6,1,Clinocottus globiceps
155094,Fis-24514,0,iucn,7,0.00751,Clinocottus globiceps
155094,Fis-24514,0,iucn,8,0.57256,Clinocottus globiceps
155179,Fis-24933,0,iucn,1,0.89793,Rhacochilus vacca
155179,Fis-24933,0,iucn,2,0.68004,Rhacochilus vacca
155179,Fis-24933,0,iucn,3,0.55926,Rhacochilus vacca
155179,Fis-24933,0,iucn,4,0.80032,Rhacochilus vacca
155179,Fis-24933,0,iucn,5,0.4581,Rhacochilus vacca
155179,Fis-24933,0,iucn,6,0.96348,Rhacochilus vacca
155179,Fis-24933,0,iucn,7,0.00751,Rhacochilus vacca
155179,Fis-24933,0,iucn,8,0.57256,Rhacochilus vacca
155189,Fis-50311,0,iucn,2,0.43644,Scopeloberyx opisthopterus
155189,Fis-50311,0,iucn,3,0.00286,Scopeloberyx opisthopterus
155189,Fis-50311,0,iucn,4,0.00292,Scopeloberyx opisthopterus
155189,Fis-50311,0,iucn,5,0.25122,Scopeloberyx opisthopterus
155189,Fis-50311,0,iucn,7,0.98746,Scopeloberyx opisthopterus
155203,Fis-55811,0,iucn,1,0.2607,Talismania bifurcata
155203,Fis-55811,0,iucn,2,0.78488,Talismania bifurcata
155203,Fis-55811,0,iucn,3,0.32677,Talismania bifurcata
155203,Fis-55811,0,iucn,4,0.42497,Talismania bifurcata
155203,Fis-55811,0,iucn,5,0.60288,Talismania bifurcata
155203,Fis-55811,0,iucn,7,0.32485,Talismania bifurcata
155203,Fis-55811,0,iucn,8,0.10605,Talismania bifurcata
155216,Fis-30824,0,iucn,1,0.98239,Icelinus filamentosus
155216,Fis-30824,0,iucn,2,0.93667,Icelinus filamentosus
155216,Fis-30824,0,iucn,3,0.96459,Icelinus filamentosus
155216,Fis-30824,0,iucn,4,0.84038,Icelinus filamentosus
155216,Fis-30824,0,iucn,5,0.8821,Icelinus filamentosus
155216,Fis-30824,0,iucn,6,0.96348,Icelinus filamentosus
155216,Fis-30824,0,iucn,7,0.02627,Icelinus filamentosus
155216,Fis-30824,0,iucn,8,0.9942,Icelinus filamentosus
155320,Fis-149461,0,iucn,7,0.14215,Nannobrachium gibbsi
155322,Fis-54508,0,iucn,2,0.06413,Plectrogenium nanum
155322,Fis-54508,0,iucn,7,0.00861,Plectrogenium nanum
161350,Fis-131458,0,iucn,2,0.27428,Bathyraja maculata
161350,Fis-131458,0,iucn,7,0.0457,Bathyraja maculata
161375,Fis-24315,0,iucn,1,1,Bathyraja trachura
161375,Fis-24315,0,iucn,2,1,Bathyraja trachura
161375,Fis-24315,0,iucn,3,1,Bathyraja trachura
161375,Fis-24315,0,iucn,4,1,Bathyraja trachura
161375,Fis-24315,0,iucn,5,1,Bathyraja trachura
161375,Fis-24315,0,iucn,6,1,Bathyraja trachura
161375,Fis-24315,0,iucn,7,0.30135,Bathyraja trachura
161375,Fis-24315,0,iucn,8,1,Bathyraja trachura
161402,NA,0,iucn,2,0.42765,Bathyraja interrupta
161402,NA,0,iucn,7,0.07055,Bathyraja interrupta
161430,Fis-52119,0,iucn,1,0.02137,Bathyraja lindbergi
161430,Fis-52119,0,iucn,2,0.68029,Bathyraja lindbergi
161430,Fis-52119,0,iucn,3,0.00286,Bathyraja lindbergi
161430,Fis-52119,0,iucn,4,0.00292,Bathyraja lindbergi
161430,Fis-52119,0,iucn,5,0.24325,Bathyraja lindbergi
161430,Fis-52119,0,iucn,7,0.31231,Bathyraja lindbergi
161430,Fis-52119,0,iucn,8,0.03562,Bathyraja lindbergi
161452,Fis-131850,0,iucn,1,1,Amblyraja badia
161452,Fis-131850,0,iucn,2,1,Amblyraja badia
161452,Fis-131850,0,iucn,3,1,Amblyraja badia
161452,Fis-131850,0,iucn,4,1,Amblyraja badia
161452,Fis-131850,0,iucn,5,1,Amblyraja badia
161452,Fis-131850,0,iucn,6,1,Amblyraja badia
161452,Fis-131850,0,iucn,7,0.30135,Amblyraja badia
161452,Fis-131850,0,iucn,8,1,Amblyraja badia
161466,Fis-30566,0,iucn,5,0.16751,Raja inornata
161471,Fis-24311,0,iucn,2,0.46537,Bathyraja parmifera
161471,Fis-24311,0,iucn,7,0.1012,Bathyraja parmifera
161486,Fis-28825,0,iucn,2,0.17253,Bathyraja spinosissima
161486,Fis-28825,0,iucn,4,0.00292,Bathyraja spinosissima
161486,Fis-28825,0,iucn,5,0.11291,Bathyraja spinosissima
161486,Fis-28825,0,iucn,7,0.75056,Bathyraja spinosissima
161595,Fis-24312,0,iucn,1,0.70869,Raja rhina
161595,Fis-24312,0,iucn,2,1,Raja rhina
161595,Fis-24312,0,iucn,3,0.82697,Raja rhina
161595,Fis-24312,0,iucn,4,0.59415,Raja rhina
161595,Fis-24312,0,iucn,5,0.87296,Raja rhina
161595,Fis-24312,0,iucn,7,0.23295,Raja rhina
161595,Fis-24312,0,iucn,8,0.97659,Raja rhina
161629,Fis-24314,0,iucn,5,0.34968,Raja stellulata
161629,Fis-24314,0,iucn,6,0.02473,Raja stellulata
161629,Fis-24314,0,iucn,7,1.3e-4,Raja stellulata
161661,Fis-24308,0,iucn,1,0.3965,Bathyraja aleutica
161661,Fis-24308,0,iucn,2,0.78744,Bathyraja aleutica
161661,Fis-24308,0,iucn,3,0.53743,Bathyraja aleutica
161661,Fis-24308,0,iucn,4,0.53192,Bathyraja aleutica
161661,Fis-24308,0,iucn,5,0.6887,Bathyraja aleutica
161661,Fis-24308,0,iucn,7,0.30135,Bathyraja aleutica
161661,Fis-24308,0,iucn,8,0.75908,Bathyraja aleutica
161731,Fis-20033,0,iucn,2,0.16321,Pteroplatytrygon violacea
161731,Fis-20033,0,iucn,3,0.73718,Pteroplatytrygon violacea
161731,Fis-20033,0,iucn,4,1,Pteroplatytrygon violacea
161731,Fis-20033,0,iucn,5,0.98171,Pteroplatytrygon violacea
161731,Fis-20033,0,iucn,6,1,Pteroplatytrygon violacea
161731,Fis-20033,0,iucn,7,0.75772,Pteroplatytrygon violacea
162909,SLB-71435,0,iucn,1,0.98239,Egea inermis
162909,SLB-71435,0,iucn,2,0.98792,Egea inermis
162909,SLB-71435,0,iucn,3,0.96459,Egea inermis
162909,SLB-71435,0,iucn,4,0.94011,Egea inermis
162909,SLB-71435,0,iucn,5,0.98704,Egea inermis
162909,SLB-71435,0,iucn,6,0.96348,Egea inermis
162909,SLB-71435,0,iucn,7,0.32015,Egea inermis
162909,SLB-71435,0,iucn,8,0.9942,Egea inermis
162926,W-Msc-342313,0,iucn,1,0.56727,Eucleoteuthis luminosa
162926,W-Msc-342313,0,iucn,2,0.78964,Eucleoteuthis luminosa
162926,W-Msc-342313,0,iucn,3,0.96459,Eucleoteuthis luminosa
162926,W-Msc-342313,0,iucn,4,0.89384,Eucleoteuthis luminosa
162926,W-Msc-342313,0,iucn,5,0.55337,Eucleoteuthis luminosa
162926,W-Msc-342313,0,iucn,7,0.10097,Eucleoteuthis luminosa
162926,W-Msc-342313,0,iucn,8,0.9942,Eucleoteuthis luminosa
162941,W-Msc-181386,0,iucn,1,0.00432,Cranchia scabra
