csd_id,csd_name,year,med_income,unempl_rate,cpi,adj_med_income
5915034,Coquitlam (CY),2011,67787,7.2,93.38006230529595,72592.58381984987
5915034,Coquitlam (CY),2016,74383,6.1,100,74383
5915036,Belcarra,1996,88430,4.5,67.8425424933049,130345.94039385654
5915036,BELCARRA,2001,100995,3.7,76.16822429906541,132594.66257668711
5915036,Belcarra (VL),2006,110557,3.5,84.96884735202492,130114.74610449129
5915036,Belcarra (VL),2011,139673,0,93.38006230529595,149574.7556296914
5915036,Belcarra (VL),2016,128256,3.2,100,128256
5915038,Anmore,1996,56198,4.5,67.8425424933049,82835.9285112965
5915038,ANMORE,2001,70860,5.1,76.16822429906541,93030.92024539878
5915038,Anmore (VL),2006,106886,2.9,84.96884735202492,125794.33913840514
5915038,Anmore (VL),2011,145286,6.2,93.38006230529595,155585.6747289408
5915038,Anmore (VL),2016,139469,3.8,100,139469
5915039,Port Coquitlam,1996,54571,7.7,67.8425424933049,80437.72829620203
5915039,PORT COQUITLAM,2001,59926,6.4,76.16822429906541,78675.8527607362
5915039,Port Coquitlam (CY),2006,65731,4.9,84.96884735202492,77358.94042163153
5915039,Port Coquitlam (CY),2011,72563,6.5,93.38006230529595,77707.16597164303
5915039,Port Coquitlam (CY),2016,84096,4.7,100,84096
5915043,Port Moody,1996,58462,6.3,67.8425424933049,86173.06759364063
5915043,PORT MOODY,2001,64932,5.7,76.16822429906541,85248.14723926381
5915043,Port Moody (CY),2006,74527,4.7,84.96884735202492,87710.96975252063
5915043,Port Moody (CY),2011,79918,7.1,93.38006230529595,85583.57964970809
5915043,Port Moody (CY),2016,92922,5.2,100,92922
5915046,North Vancouver,1996,64297,5,67.8425424933049,94773.86553775634
5915046,NORTH VANCOUVER,2001,70228,5.1,76.16822429906541,92201.17791411043
5915046,North Vancouver (DM),2006,77032,4.9,84.96884735202492,90659.10907424381
5915046,North Vancouver (DM),2011,87322,6,93.38006230529595,93512.4670558799
5915046,North Vancouver (DM),2016,103981,5.1,100,103981
5915051,North Vancouver,1996,38970,7.3,67.8425424933049,57441.83305607361
5915051,NORTH VANCOUVER,2001,44095,7,76.16822429906541,57891.595092024545
5915051,North Vancouver (CY),2006,49486,4.6,84.96884735202492,58240.16865261228
5915051,North Vancouver (CY),2011,59373,6.1,93.38006230529595,63582.09507923269
5915051,North Vancouver (CY),2016,67119,5,100,67119
5915055,West Vancouver,1996,65127,4.3,67.8425424933049,95997.28666776766
5915055,WEST VANCOUVER,2001,75582,5.3,76.16822429906541,99230.35582822087
5915055,West Vancouver (DM),2006,76893,4.5,84.96884735202492,90495.5197066911
5915055,West Vancouver (DM),2011,84345,7.1,93.38006230529595,90324.42035029191
5915055,West Vancouver (DM),2016,89808,5.5,100,89808
5915062,BOWEN ISLAND,2001,64979,4.9,76.16822429906541,85309.8527607362
5915062,Bowen Island (IM),2006,72990,1.9,84.96884735202492,85902.07149404216
5915062,Bowen Island (IM),2011,94605,3.4,93.38006230529595,101311.77648040034
5915062,Bowen Island (IM),2016,89856,2.9,100,89856
5915063,"Greater Vancouver, Subd. A",1996,52023,4.6,67.8425424933049,76681.97282720343
5915065,Lions Bay,1996,80605,3,67.8425424933049,118811.87974043658
5915065,LIONS BAY,2001,92510,4.1,76.16822429906541,121454.84662576688
5915065,Lions Bay (VL),2006,91603,3.1,84.96884735202492,107807.74702108158
5915065,Lions Bay (VL),2011,106970,5.1,93.38006230529595,114553.36113427856
5915065,Lions Bay (VL),2016,125082,3.2,100,125082
5915070,Pitt Meadows,1996,51628,7.8,67.8425424933049,76099.74228942695
5915070,PITT MEADOWS,2001,57892,6.5,76.16822429906541,76005.44785276074
5915070,Pitt Meadows (CY),2011,73065,6.1,93.38006230529595,78244.75396163469
5915070,Pitt Meadows (CY),2016,86912,5,100,86912
5915070,Pitt Meadows (DM),2006,64748,4.4,84.96884735202492,76202.0458295142
5915075,Maple Ridge,1996,48522,7.6,67.8425424933049,71521.494060734
5915075,MAPLE RIDGE,2001,55632,6.2,76.16822429906541,73038.33128834356
5915075,Maple Ridge (CY),2016,86178,5.1,100,86178
5915075,Maple Ridge (DM),2006,64017,4.6,84.96884735202492,75341.73052245646
5915075,Maple Ridge (DM),2011,71078,6.8,93.38006230529595,76116.89074228524
5915801,Semiahmoo,1996,0,36.8,67.8425424933049,0
5915801,SEMIAHMOO,2001,0,23.1,76.16822429906541,0
5915801,Semiahmoo (IRI),2006,0,0,84.96884735202492,0
5915801,Semiahmoo (IRI),2011,NA,0,93.38006230529595,NA
5915801,Semiahmoo (IRI),2016,47232,0,100,47232
5915802,Tsawwassen,1996,46322,15.7,67.8425424933049,68278.69106552326
5915802,TSAWWASSEN,2001,74874,5.5,76.16822429906541,98300.83435582822
5915802,Tsawwassen (IRI),2006,79713,3.4,84.96884735202492,93814.38313473877
5915802,Tsawwassen (IRI),2011,56945,9.7,93.38006230529595,60981.968306922434
5915802,Tsawwassen (IRI),2016,84053,6.2,100,84053
5915803,Musqueam 2,1996,60740,8.1,67.8425424933049,89530.84269504518
5915803,MUSQUEAM 2,2001,70937,9.2,76.16822429906541,93132.01226993866
5915803,Musqueam 2 (IRI),2006,57606,10.2,84.96884735202492,67796.61228230981
5915803,Musqueam 2 (IRI),2011,58935,11.8,93.38006230529595,63113.04420350292
5915803,Musqueam 2 (IRI),2016,81408,9.1,100,81408
5915804,COQUITLAM 2,2001,NA,NA,76.16822429906541,NA
5915804,Coquitlam 2 (IRI),2006,NA,NA,84.96884735202492,NA
5915804,Coquitlam 2 (IRI),2011,NA,NA,93.38006230529595,NA
5915804,Coquitlam 2 (IRI),2016,NA,NA,100,NA
5915805,COQUITLAM 1,2001,NA,NA,76.16822429906541,NA
5915805,Coquitlam 1 (IRI),2006,NA,NA,84.96884735202492,NA
5915805,Coquitlam 1 (IRI),2011,NA,NA,93.38006230529595,NA
5915805,Coquitlam 1 (IRI),2016,NA,50,100,NA
5915806,Burrard Inlet 3,1996,53088,8.1,67.8425424933049,78251.7842771577
5915806,BURRARD INLET 3,2001,67202,8,76.16822429906541,88228.39263803682
5915806,Burrard Inlet 3 (IRI),2006,NA,NA,84.96884735202492,NA
5915806,Burrard Inlet 3 (IRI),2011,69201,7,93.38006230529595,74106.8256880734
5915806,Burrard Inlet 3 (IRI),2016,78702,6.9,100,78702
5915807,Mission 1,1996,26816,17.9,67.8425424933049,39526.82050889581
5915807,MISSION 1,2001,NA,NA,76.16822429906541,NA
5915807,Mission 1 (IRI),2006,33536,10.2,84.96884735202492,39468.582951420714
5915807,Mission 1 (IRI),2011,36881,21.7,93.38006230529595,39495.582985821515
5915807,Mission 1 (IRI),2016,55168,16.1,100,55168
5915808,Capilano 5,1996,26764,12.9,67.8425424933049,39450.17243809992
5915808,CAPILANO 5,2001,32571,11.8,76.16822429906541,42761.9263803681
5915808,Capilano 5 (IRI),2006,28637,12.7,84.96884735202492,33702.94042163153
5915808,Capilano 5 (IRI),2011,32752,10.1,93.38006230529595,35073.8682235196
5915808,Capilano 5 (IRI),2016,38933,12.6,100,38933
5915809,BARNSTON ISLAND 3,2001,0,0,76.16822429906541,0
5915809,Barnston Island 3 (IRI),2006,0,0,84.96884735202492,0
5915809,Barnston Island 3 (IRI),2011,NA,NA,93.38006230529595,NA
5915809,Barnston Island 3 (IRI),2016,NA,NA,100,NA
5915810,MUSQUEAM 4,2001,NA,NA,76.16822429906541,NA
5915810,Musqueam 4 (IRI),2006,NA,NA,84.96884735202492,NA
5915810,Musqueam 4 (IRI),2011,NA,NA,93.38006230529595,NA
5915810,Musqueam 4 (IRI),2016,NA,NA,100,NA
5915811,SEYMOUR CREEK 2,2001,0,28.6,76.16822429906541,0
5915811,Seymour Creek 2 (IRI),2006,0,0,84.96884735202492,0
5915811,Seymour Creek 2 (IRI),2011,NA,33.3,93.38006230529595,NA
5915811,Seymour Creek 2 (IRI),2016,NA,0,100,NA
5915813,KATZIE 2,2001,NA,NA,76.16822429906541,NA
5915813,Katzie 2 (IRI),2006,NA,NA,84.96884735202492,NA
5915813,Katzie 2 (IRI),2011,NA,NA,93.38006230529595,NA
5915813,Katzie 2 (IRI),2016,NA,0,100,NA
5915816,McMillan Island 6,1996,0,25,67.8425424933049,0
5915816,MCMILLAN ISLAND 6,2001,0,0,76.16822429906541,0
5915816,McMillan Island 6 (IRI),2006,0,0,84.96884735202492,0
5915816,McMillan Island 6 (IRI),2011,NA,0,93.38006230529595,NA
5915816,McMillan Island 6 (IRI),2016,NA,0,100,NA
5915825,Matsqui 4,1996,28071,0,67.8425424933049,41376.69221752739
5915825,MATSQUI 4,2001,26487,0,76.16822429906541,34774.34355828221
5915825,Matsqui 4 (IRI),2006,25095,0,84.96884735202492,29534.353803849677
5915825,Matsqui 4 (IRI),2011,37060,0,93.38006230529595,39687.27272727273
5915825,Matsqui 4 (IRI),2016,42816,0,100,42816
5915830,Katzie 1,1996,0,27.3,67.8425424933049,0
5915830,KATZIE 1,2001,0,31.6,76.16822429906541,0
5915830,Katzie 1 (IRI),2006,0,21.1,84.96884735202492,0
5915830,Katzie 1 (IRI),2011,NA,35,93.38006230529595,NA
5915830,Katzie 1 (IRI),2016,35456,14.3,100,35456
5915835,LANGLEY 5,2001,NA,NA,76.16822429906541,NA
5915835,Langley 5 (IRI),2006,NA,NA,84.96884735202492,NA
5915835,Langley 5 (IRI),2011,NA,NA,93.38006230529595,NA
5915835,Langley 5 (IRI),2016,NA,NA,100,NA
5915840,WHONNOCK 1,2001,NA,NA,76.16822429906541,NA
5915840,Whonnock 1 (IRI),2006,NA,NA,84.96884735202492,NA
5915840,Whonnock 1 (IRI),2011,NA,NA,93.38006230529595,NA
5915840,Whonnock 1 (IRI),2016,NA,NA,100,NA
5917005,North Saanich,1996,60451,4.6,67.8425424933049,89104.85630158341
5917005,NORTH SAANICH,2001,71711,4.3,76.16822429906541,94148.18404907976
5917005,North Saanich (DM),2006,81632,2.4,84.96884735202492,96072.85792850595
5917005,North Saanich (DM),2011,89835,3.5,93.38006230529595,96203.61968306922
5917005,North Saanich (DM),2016,103296,4.5,100,103296
5917010,Sidney,1996,38789,8.2,67.8425424933049,57175.03880964945
5917010,SIDNEY,2001,44013,6,76.16822429906541,57783.93865030675
5917010,Sidney (T),2006,49270,2.6,84.96884735202492,57985.95783684693
5917010,Sidney (T),2011,55687,5.7,93.38006230529595,59634.78565471226
5917010,Sidney (T),2016,63840,4.3,100,63840
5917015,Central Saanich,1996,55777,5.1,67.8425424933049,82215.37393812208
5917015,CENTRAL SAANICH,2001,61486,4,76.16822429906541,80723.9509202454
5917015,Central Saanich (DM),2006,68422,3.1,84.96884735202492,80525.98350137488
5917015,Central Saanich (DM),2011,77324,4.5,93.38006230529595,82805.68473728107
5917015,Central Saanich (DM),2016,86622,4.4,100,86622
5917021,Saanich,1996,49089,6.7,67.8425424933049,72357.25283268148
5917021,SAANICH,2001,52099,6.1,76.16822429906541,68399.91411042945
5917021,Saanich (DM),2006,59729,4.6,84.96884735202492,70295.17506874427
5917021,Saanich (DM),2011,68393,5.7,93.38006230529595,73241.5446205171
5917021,Saanich (DM),2016,77282,5.7,100,77282
5917025,"Capital, Subd. A",1996,33744,7.1,67.8425424933049,49738.70194108668
5917027,CAPITAL F,2001,40852,6.2,76.16822429906541,53633.914110429454
5917027,Capital F (RDA),2006,45693,3.6,84.96884735202492,53776.17965169569
5917027,Capital F (RDA),2011,53523,4.9,93.38006230529595,57317.37447873228
5917027,Saltspring Island (RDA),2016,59077,4.4,100,59077
5917029,CAPITAL G,2001,35131,6.4,76.16822429906541,46122.907975460126
5917029,Capital G (RDA),2006,41587,4.5,84.96884735202492,48943.82034830431
5917029,Capital G (RDA),2011,52025,6.1,93.38006230529595,55713.17764804003
5917029,Southern Gulf Islands (RDA),2016,54037,3.1,100,54037
5917030,Oak Bay,1996,54104,7.6,67.8425424933049,79749.36966040048
5917030,OAK BAY,2001,58905,5.6,76.16822429906541,77335.39877300613
5917030,Oak Bay (DM),2006,72045,3.2,84.96884735202492,84789.89917506874
5917030,Oak Bay (DM),2011,80388,5.9,93.38006230529595,86086.89908256881
5917030,Oak Bay (DM),2016,93529,5.3,100,93529
5917034,Victoria,1996,31010,9.6,67.8425424933049,45708.78221885662
5917034,VICTORIA,2001,34334,8.6,76.16822429906541,45076.539877300616
5917034,Victoria (CY),2006,38885,5.1,84.96884735202492,45763.83134738772
5917034,Victoria (CY),2011,45827,7.3,93.38006230529595,49075.78648874062
5917034,Victoria (CY),2016,53126,6,100,53126
5917040,Esquimalt,1996,35230,8.1,67.8425424933049,51929.06796421538
5917040,ESQUIMALT,2001,40101,7.2,76.16822429906541,52647.93865030675
5917040,Esquimalt (DM),2006,47653,5.2,84.96884735202492,56082.9074243813
5917040,Esquimalt (DM),2011,52956,6.7,93.38006230529595,56710.17848206839
5917040,Esquimalt (DM),2016,60424,6.5,100,60424
5917041,Colwood,1996,53279,7.4,67.8425424933049,78533.31853719645
5917041,COLWOOD,2001,59987,4.9,76.16822429906541,78755.93865030675
5917041,Colwood (CY),2006,68798,4.1,84.96884735202492,80968.49862511457
5917041,Colwood (CY),2011,82703,4.9,93.38006230529595,88566.01501251043
5917041,Colwood (CY),2016,85668,4.7,100,85668
5917042,Metchosin,1996,53840,4.6,67.8425424933049,79360.23330097519
5917042,METCHOSIN,2001,57044,6.4,76.16822429906541,74892.12269938651
5917042,Metchosin (DM),2006,75193,2.8,84.96884735202492,88494.7864344638
5917042,Metchosin (DM),2011,80834,6.5,93.38006230529595,86564.51709758132
5917042,Metchosin (DM),2016,87625,5.4,100,87625
5917044,Langford,1996,46656,8.9,67.8425424933049,68771.00752025071
5917044,LANGFORD,2001,51173,5.6,76.16822429906541,67184.18404907976
5917044,Langford (CY),2006,64199,2.7,84.96884735202492,75555.92667277726
5917044,Langford (CY),2011,69820,5.8,93.38006230529595,74769.70809007506
5917044,Langford (CY),2016,80331,5.3,100,80331
5917045,"Capital, Subd. B",1996,70295,0,67.8425424933049,103614.92570378995
5917047,View Royal,1996,45098,7.5,67.8425424933049,66474.51339909693
5917047,VIEW ROYAL,2001,54950,6.2,76.16822429906541,72142.94478527608
5917047,View Royal (T),2006,67136,3.3,84.96884735202492,79012.48762603116
5917047,View Royal (T),2011,74519,4.5,93.38006230529595,79801.8315262719
5917047,View Royal (T),2016,83994,3.8,100,83994
5917049,Highlands,1996,55670,5.3,67.8425424933049,82057.65579244592
5917049,HIGHLANDS,2001,72637,4,76.16822429906541,95363.91411042945
5917049,Highlands (DM),2006,75045,1.3,84.96884735202492,88320.60494958753
5917049,Highlands (DM),2011,96805,5,93.38006230529595,103667.73978315263
5917049,Highlands (DM),2016,103509,4.4,100,103509
5917051,"Capital, Subd. C",1996,42149,8.6,67.8425424933049,62127.683384153104
5917052,SOOKE,2001,44921,7,76.16822429906541,58976.03680981595
5917052,Sooke (DM),2006,54676,4.3,84.96884735202492,64348.28964252979
5917052,Sooke (DM),2011,64867,5.4,93.38006230529595,69465.57798165138
5917052,Sooke (DM),2016,71296,6.2,100,71296
5917054,CAPITAL H (PART 1),2001,46471,7,76.16822429906541,61011.00613496933
5917054,Capital H (Part 1) (RDA),2006,61315,2,84.96884735202492,72161.74152153987
5917054,Capital H (Part 1) (RDA),2011,67985,4.7,93.38006230529595,72804.62051709757
5917054,Juan de Fuca (Part 1) (RDA),2016,76288,5.3,100,76288
5917055,"Capital, Subd. D",1996,0,35.7,67.8425424933049,0
5917056,CAPITAL H (PART 2),2001,0,0,76.16822429906541,0
5917056,Capital H (Part 2) (RDA),2006,NA,NA,84.96884735202492,NA
5917056,Capital H (Part 2) (RDA),2011,NA,NA,93.38006230529595,NA
5917056,Juan de Fuca (Part 2) (RDA),2016,61760,0,100,61760
5917801,Cole Bay 3,1996,18752,35.3,67.8425424933049,27640.47353008705
5917801,COLE BAY 3,2001,18496,31.6,76.16822429906541,24283.092024539877
5917801,Cole Bay 3 (IRI),2006,NA,NA,84.96884735202492,NA
5917801,Cole Bay 3 (IRI),2011,32395,35,93.38006230529595,34691.55963302752
5917801,Cole Bay 3 (IRI),2016,36224,27.3,100,36224
5917802,UNION BAY 4,2001,0,28.6,76.16822429906541,0
5917802,Union Bay 4 (IRI),2006,NA,NA,84.96884735202492,NA
5917802,Union Bay 4 (IRI),2011,NA,33.3,93.38006230529595,NA
5917802,Union Bay 4 (IRI),2016,NA,30,100,NA
5917803,East Saanich 2,1996,33439,20,67.8425424933049,49289.131525841556
5917803,EAST SAANICH 2,2001,33948,10.9,76.16822429906541,44569.766871165644
5917803,East Saanich 2 (IRI),2006,38263,12.2,84.96884735202492,45031.79835013749
5917803,East Saanich 2 (IRI),2011,45107,9.7,93.38006230529595,48304.74395329441
5917803,East Saanich 2 (IRI),2016,49195,12.1,100,49195
5917804,SOUTH SAANICH 1,2001,24518,29.7,76.16822429906541,32189.276073619636
5917804,South Saanich 1 (IRI),2006,NA,NA,84.96884735202492,NA
5917804,South Saanich 1 (IRI),2011,41564,24.6,93.38006230529595,44510.572143452875
5917804,South Saanich 1 (IRI),2016,41600,15.9,100,41600
5917805,GALIANO ISLAND 9,2001,NA,NA,76.16822429906541,NA
5917805,Galiano Island 9 (IRI),2006,NA,NA,84.96884735202492,NA
5917805,Galiano Island 9 (IRI),2011,NA,NA,93.38006230529595,NA
5917805,Galiano Island 9 (IRI),2016,NA,NA,100,NA
5917806,MAYNE ISLAND 6,2001,NA,NA,76.16822429906541,NA
5917806,Mayne Island 6 (IRI),2006,NA,NA,84.96884735202492,NA
5917809,Becher Bay 1,1996,0,0,67.8425424933049,0
5917809,BECHER BAY 1,2001,0,20,76.16822429906541,0
5917809,Becher Bay 1 (IRI),2006,0,0,84.96884735202492,0
5917809,Becher Bay 1 (IRI),2011,35264,21.4,93.38006230529595,37763.94995829858
5917809,Becher Bay 1 (IRI),2016,36224,18.2,100,36224
5917811,ESQUIMALT,2001,NA,NA,76.16822429906541,NA
5917811,Esquimalt (IRI),2006,NA,NA,84.96884735202492,NA
5917811,Esquimalt (IRI),2011,NA,NA,93.38006230529595,NA
5917811,Esquimalt (IRI),2016,NA,NA,100,NA
5917812,New Songhees 1A,1996,35373,10.1,67.8425424933049,52139.850158904075
5917812,NEW SONGHEES 1A,2001,32371,13.4,76.16822429906541,42499.34969325153
5917812,New Songhees 1A (IRI),2006,NA,NA,84.96884735202492,NA
5917812,New Songhees 1A (IRI),2011,47155,16.1,93.38006230529595,50497.93160967473
5917812,New Songhees 1A (IRI),2016,48102,8.6,100,48102
5917815,Gordon River 2,1996,0,25,67.8425424933049,0
5917815,GORDON RIVER 2,2001,0,25,76.16822429906541,0
5917815,Gordon River 2 (IRI),2006,0,0,84.96884735202492,0
5917815,Gordon River 2 (IRI),2011,NA,22.2,93.38006230529595,NA
5917815,Gordon River 2 (IRI),2016,NA,0,100,NA
5917816,PACHEENA 1,2001,NA,NA,76.16822429906541,NA
5917816,Pacheena 1 (IRI),2006,NA,NA,84.96884735202492,NA
5917817,Sooke 1,1996,0,33.3,67.8425424933049,0
5917817,T'SOU-KE 1 (SOOKE 1),2001,0,0,76.16822429906541,0
5917817,T'Sou-ke 1 (Sooke 1) (IRI),2006,0,22.2,84.96884735202492,0
5917818,Sooke 2,1996,0,50,67.8425424933049,0
5917818,T'SOU-KE 2 (SOOKE 2),2001,0,0,76.16822429906541,0
5917818,T'Sou-ke 2 (Sooke 2) (IRI),2006,0,18.2,84.96884735202492,0
5917819,T'Sou-ke (IRI),2011,NA,12,93.38006230529595,NA
5917819,T'Sou-ke (IRI),2016,41088,13,100,41088
5919008,North Cowichan,1996,39947,9.7,67.8425424933049,58881.93238621946
5919008,NORTH COWICHAN,2001,44295,9.4,76.16822429906541,58154.17177914111
5919008,North Cowichan (DM),2006,51850,5.7,84.96884735202492,61022.36480293309
5919008,North Cowichan (DM),2011,55979,6.6,93.38006230529595,59947.48623853211
5919008,North Cowichan (DM),2016,64169,6.4,100,64169
5919012,Duncan,1996,26705,14.2,67.8425424933049,39363.206357773815
5919012,DUNCAN,2001,28158,14.2,76.16822429906541,36968.17177914111
5919012,Duncan (CY),2006,33390,7.4,84.96884735202492,39296.75527039413
5919012,Duncan (CY),2011,35703,9.9,93.38006230529595,38234.0717264387
5919012,Duncan (CY),2016,40320,8.9,100,40320
5919013,COWICHAN VALLEY D,2001,43619,7.8,76.16822429906541,57266.66257668712
5919013,Cowichan Valley D (RDA),2006,52287,5.1,84.96884735202492,61536.67094408799
5919013,Cowichan Valley D (RDA),2011,68917,7.8,93.38006230529595,73802.69224353628
5919013,Cowichan Valley D (RDA),2016,71360,5.9,100,71360
5919014,"Cowichan Valley, Subd. B",1996,42215,9.3,67.8425424933049,62224.96747400943
5919015,COWICHAN VALLEY G,2001,46167,7.5,76.16822429906541,60611.88957055215
5919015,Cowichan Valley G (RDA),2006,51823,5.6,84.96884735202492,60990.588450962416
5919015,Cowichan Valley G (RDA),2011,51925,5.2,93.38006230529595,55606.08840700584
5919015,Cowichan Valley G (RDA),2016,71595,8.9,100,71595
5919016,Lake Cowichan,1996,35700,10.4,67.8425424933049,52621.8486041013
5919016,LAKE COWICHAN,2001,34882,16.2,76.16822429906541,45796
5919016,Lake Cowichan (T),2006,45347,12.5,84.96884735202492,53368.97158570119
5919016,Lake Cowichan (T),2011,44170,8.6,93.38006230529595,47301.317764804
5919016,Lake Cowichan (T),2016,53440,12.3,100,53440
5919017,COWICHAN VALLEY H,2001,49109,7.2,76.16822429906541,64474.392638036814
5919017,Cowichan Valley H (RDA),2006,57025,4.9,84.96884735202492,67112.832263978
5919017,Cowichan Valley H (RDA),2011,55972,4.8,93.38006230529595,59939.98999165971
5919017,Cowichan Valley H (RDA),2016,72285,7.5,100,72285
5919021,Ladysmith,1996,40256,9.8,67.8425424933049,59337.39880691042
5919021,LADYSMITH,2001,42440,10.7,76.16822429906541,55718.77300613497
5919021,Ladysmith (T),2006,50053,5.9,84.96884735202492,58907.472043996335
5919021,Ladysmith (T),2011,54413,5.9,93.38006230529595,58270.46872393661
5919021,Ladysmith (T),2016,67674,6.2,100,67674
5919031,"Cowichan Valley, Subd. A",1996,40432,11.4,67.8425424933049,59596.82304652728
5919033,COWICHAN VALLEY F,2001,39838,11.7,76.16822429906541,52302.650306748474
5919033,Cowichan Valley F (RDA),2006,51175,5.8,84.96884735202492,60227.95600366636
5919033,Cowichan Valley F (RDA),2011,53728,6.4,93.38006230529595,57536.907422852375
5919033,Cowichan Valley F (RDA),2016,60544,8.5,100,60544
5919035,COWICHAN VALLEY I,2001,38887,14.8,76.16822429906541,51054.09815950921
5919035,Cowichan Valley I (RDA),2006,42665,9.2,84.96884735202492,50212.520623281394
5919035,Cowichan Valley I (RDA),2011,35197,16.7,93.38006230529595,37692.20016680567
5919035,Cowichan Valley I (RDA),2016,52992,8.8,100,52992
5919043,COWICHAN VALLEY A,2001,50123,9,76.16822429906541,65805.6564417178
5919043,Cowichan Valley A (RDA),2006,61099,3,84.96884735202492,71907.53070577452
5919043,Cowichan Valley A (RDA),2011,74378,5.1,93.38006230529595,79650.83569641368
5919043,Cowichan Valley A (RDA),2016,77568,6.5,100,77568
5919045,"Cowichan Valley, Subd. C",1996,47397,7.9,67.8425424933049,69863.24252909214
5919046,COWICHAN VALLEY B,2001,56568,4.9,76.16822429906541,74267.19018404909
5919046,Cowichan Valley B (RDA),2006,61353,3.9,84.96884735202492,72206.46379468378
5919046,Cowichan Valley B (RDA),2011,78731,6.8,93.38006230529595,84312.43035863219
5919046,Cowichan Valley B (RDA),2016,81169,5.6,100,81169
5919047,"Cowichan Valley, Subd. D",1996,43570,11.3,67.8425424933049,64222.23931878694
5919049,COWICHAN VALLEY C,2001,55568,6.8,76.16822429906541,72954.30674846626
5919049,Cowichan Valley C (RDA),2006,65302,3.5,84.96884735202492,76854.04949587534
5919049,Cowichan Valley C (RDA),2011,71108,7.5,93.38006230529595,76149.0175145955
5919049,Cowichan Valley C (RDA),2016,77349,5.7,100,77349
5919051,COWICHAN VALLEY E,2001,44180,9.2,76.16822429906541,58003.19018404908
5919051,Cowichan Valley E (RDA),2006,61136,6.6,84.96884735202492,71951.07607699359
5919051,Cowichan Valley E (RDA),2011,74475,6.2,93.38006230529595,79754.71226021685
5919051,Cowichan Valley E (RDA),2016,70144,7,100,70144
5919801,Halalt 2,1996,0,36.4,67.8425424933049,0
5919801,HALALT 2,2001,0,30,76.16822429906541,0
5919801,Halalt 2 (IRI),2006,0,16.7,84.96884735202492,0
5919801,Halalt 2 (IRI),2011,NA,30.8,93.38006230529595,NA
5919801,Halalt 2 (IRI),2016,NA,15.4,100,NA
5919802,Squaw-hay-one 11,1996,0,0,67.8425424933049,0
5919802,SQUAW-HAY-ONE 11,2001,0,0,76.16822429906541,0
5919802,Squaw-hay-one 11 (IRI),2006,NA,NA,84.96884735202492,NA
5919802,Squaw-hay-one 11 (IRI),2011,NA,0,93.38006230529595,NA
5919802,Squaw-hay-one 11 (IRI),2016,NA,NA,100,NA
5919803,Tsussie 6,1996,0,0,67.8425424933049,0
5919803,TSUSSIE 6,2001,0,66.7,76.16822429906541,0
5919803,Tsussie 6 (IRI),2006,0,0,84.96884735202492,0
5919803,Tsussie 6 (IRI),2011,NA,28.6,93.38006230529595,NA
5919803,Tsussie 6 (IRI),2016,NA,28.6,100,NA
5919804,Chemainus 13,1996,17536,37.5,67.8425424933049,25848.087874552395
5919804,CHEMAINUS 13,2001,19456,24.2,76.16822429906541,25543.460122699387
5919804,Chemainus 13 (IRI),2006,22966,34,84.96884735202492,27028.729605866178
5919804,Chemainus 13 (IRI),2011,38346,38.1,93.38006230529595,41064.44036697248
5919804,Chemainus 13 (IRI),2016,33280,21.4,100,33280
5919805,CLAOOSE 4,2001,NA,NA,76.16822429906541,NA
5919805,Claoose 4 (IRI),2006,NA,NA,84.96884735202492,NA
5919806,COWICHAN 9,2001,NA,NA,76.16822429906541,NA
5919806,Cowichan 9 (IRI),2006,NA,NA,84.96884735202492,NA
5919807,Cowichan 1,1996,17515,34.6,67.8425424933049,25817.133845961747
5919807,COWICHAN 1,2001,22577,32.4,76.16822429906541,29640.969325153375
5919807,Cowichan 1 (IRI),2006,32768,30.6,84.96884735202492,38564.7222731439
5919808,KIL-PAH-LAS 3,2001,NA,NA,76.16822429906541,NA
5919808,Kil-pah-las 3 (IRI),2006,NA,NA,84.96884735202492,NA
5919808,Kil-pah-las 3 (IRI),2011,NA,NA,93.38006230529595,NA
5919808,Kil-pah-las 3 (IRI),2016,NA,NA,100,NA
5919809,Kuper Island 7,1996,0,30,67.8425424933049,0
5919809,KUPER ISLAND 7,2001,17088,23.1,76.16822429906541,22434.552147239265
5919809,Kuper Island 7 (IRI),2006,NA,NA,84.96884735202492,NA
5919809,Kuper Island 7 (IRI),2011,19645,30.4,93.38006230529595,21037.68140116764
5919809,Penelakut Island 7 (IRI),2016,28757,41.4,100,28757
5919810,LYACKSUN 3,2001,NA,NA,76.16822429906541,NA
5919810,Lyacksun 3 (IRI),2006,NA,NA,84.96884735202492,NA
5919811,SHINGLE POINT 4,2001,NA,NA,76.16822429906541,NA
5919811,Shingle Point 4 (IRI),2006,NA,NA,84.96884735202492,NA
5919811,Shingle Point 4 (IRI),2011,NA,NA,93.38006230529595,NA
5919811,Shingle Point 4 (IRI),2016,NA,NA,100,NA
5919812,COWICHAN LAKE,2001,NA,NA,76.16822429906541,NA
5919812,Cowichan Lake (IRI),2006,NA,NA,84.96884735202492,NA
5919812,Cowichan Lake (IRI),2011,NA,NA,93.38006230529595,NA
5919812,Cowichan Lake (IRI),2016,NA,NA,100,NA
5919814,Malachan 11,1996,0,30.8,67.8425424933049,0
5919814,MALACHAN 11,2001,0,22.2,76.16822429906541,0
5919814,Malachan 11 (IRI),2006,0,22.2,84.96884735202492,0
