goal,model,lag,yrs,rgns,adj_r_squared,aic,model_error,intercept,factor_rgn_code_cc,factor_rgn_code_hg,factor_rgn_code_nc,factor_rgn_code_nv,factor_rgn_code_po,factor_rgn_code_sg,factor_rgn_code_wv,factor_year_2002,factor_year_2003,factor_year_2004,factor_year_2005,factor_year_2006,factor_year_2007,factor_year_2008,factor_year_2009,factor_year_2010,factor_year_2011,factor_year_2012,factor_year_2013,factor_year_2014,factor_year_2015,res_ecol,res_reg,res_soc,rmse,rsquared,mae,rmsesd,rsquaredsd,maesd
HAB,d_prs ~ res_reg + res_soc + factor(year) + factor(rgn_code),5,10,5,0.4914999506534876,-179.13842368376638,NA,-0.8257°,NA,-0.0745,-0.1130,-0.0900,NA,-0.1192,-0.1561,0.0141,0.0301,-0.0348,-0.0689*,-0.0955**,-0.1168***,-0.1404***,-0.1374***,-0.0526,-0.0568,NA,NA,NA,NA,NA,0.4853,0.9623°,0.06584656072839214,0.3937912231639441,0.05358105138936923,0.009147916309081886,0.16021461914848842,0.009044537499624255
HAB,d_prs ~ res_ecol + res_soc + factor(year) + factor(rgn_code),5,10,5,0.4808458676705183,-177.7698802887855,NA,11.4931,NA,-0.0185,-0.5611,-0.1919,NA,-0.5249,0.1422,0.0151,0.0231,-0.0407,-0.0878,-0.0967*,-0.1178**,-0.1333***,-0.1247***,-0.0392,-0.0436,NA,NA,NA,NA,-13.3978,NA,0.4716,0.06414043406846393,0.38903409960856966,0.05132495702248936,0.011893745862267525,0.17161424304670642,0.00949770839630669
HAB,d_prs ~ res_reg + res_ecol + res_soc + factor(year) + factor(rgn_code),5,10,5,0.48127689935289997,-177.2142250602015,NA,7.7519,NA,-0.0637,-0.4770,-0.2135,NA,-0.4832,-0.0161,0.0142,0.0233,-0.0416,-0.0857,-0.1000*,-0.1214**,-0.1449***,-0.1368***,-0.0568,-0.0610,NA,NA,NA,NA,-9.6469,0.4757,0.9350,0.06487936897972262,0.4151854507993338,0.053274817236117676,0.016216355429647562,0.16839152001368282,0.012710166809149772
HAB,intercept only,5,10,7,0.3655488880576674,-215.048494805318,NA,-0.1129***,0.0214,0.0267,0.0323,0.0696*,0.0156,0.0936**,0.0666*,0.0021,0.0265,-0.0474,-0.0776*,-0.0936**,-0.1011**,-0.1137***,-0.0877**,-0.0111,-0.0092,NA,NA,NA,NA,NA,NA,NA,0.07387592690851247,0.27171578424726683,0.05791352185073673,0.010649217430253434,0.13700450777718703,0.008995623628675562
HAB,d_prs ~ res_reg + factor(year) + factor(rgn_code),6,9,7,0.4654643120173204,-205.9176719963606,NA,-0.0198,0.0097,0.0064,0.0179,0.0805**,-0.1049,0.1146***,0.0836**,-0.0107,-0.0343,-0.0600*,-0.0819**,-0.0993**,-0.1221***,-0.1320***,-0.0164,-0.0015,NA,NA,NA,NA,NA,NA,-0.4019,NA,0.06921906216242917,0.3930562611660734,0.05485832734951943,0.010376997772427312,0.1255142820111109,0.009165223131780184
HAB,d_prs ~ res_ecol + factor(year) + factor(rgn_code),6,9,7,0.4623338983778228,-205.45053268514746,NA,23.1477,0.6074,0.6260,-0.4084,0.3151,2.1429,-0.3341,1.0401,-0.0107,-0.0522,-0.0780*,-0.1228*,-0.1096**,-0.1333***,-0.1513***,-0.0243,-0.0257,NA,NA,NA,NA,NA,-26.9028,NA,NA,0.06991075467107513,0.348480966939485,0.05484806059068717,0.010395361979555337,0.15304366609738004,0.00987417525324134
HAB,d_prs ~ res_soc + factor(year) + factor(rgn_code),6,9,5,0.6182533810211672,-177.4106893421808,NA,-0.5298*,NA,-0.0584,-0.0748,-0.0241,NA,-0.0285,-0.0665,-0.0074,-0.0310,-0.0527°,-0.0835**,-0.1139***,-0.1474***,-0.1793***,-0.0539°,-0.0578*,NA,NA,NA,NA,NA,NA,NA,0.6682°,0.057465530458821426,0.5535470870405061,0.045702488118351016,0.007001276924818586,0.11553429436909787,0.0070640538175572405
HAB,d_prs ~ res_reg + res_ecol + factor(year) + factor(rgn_code),6,9,7,0.46457898095570604,-205.08612232610176,NA,24.1113,0.6136,0.6351,-0.4406,0.3171,2.1076,-0.3479,1.0769,-0.0107,-0.0524,-0.0781*,-0.1237*,-0.1102**,-0.1329***,-0.1425***,-0.0151,-0.0112,NA,NA,NA,NA,NA,-27.8833,-0.4123,NA,0.06874553948073403,0.38392020496196094,0.053800526575500794,0.012056438987760125,0.15098526051744016,0.010668402699985764
HAB,d_prs ~ res_reg + res_soc + factor(year) + factor(rgn_code),6,9,5,0.6316352313949382,-178.93106570474174,NA,-1.0909*,NA,-0.1097*,-0.1489*,-0.1168,NA,-0.1635,-0.2073°,-0.0086,-0.0343,-0.0575*,-0.0896**,-0.1208***,-0.1549***,-0.1989***,-0.0717*,-0.0868*,NA,NA,NA,NA,NA,NA,0.7083,1.2708*,0.05668053482241303,0.5583710707727925,0.046578653323665634,0.009819226785036213,0.14075751712042364,0.007472232229184457
HAB,d_prs ~ res_ecol + res_soc + factor(year) + factor(rgn_code),6,9,5,0.6107749288182207,-175.62601975362392,NA,12.4181,NA,-0.0431,-0.6265,-0.2124,NA,-0.5811,0.1421,-0.0073,-0.0413,-0.0629,-0.1091,-0.1209***,-0.1545***,-0.1864***,-0.0534°,-0.0647°,NA,NA,NA,NA,NA,-14.5750,NA,0.6395,0.05863913801722952,0.5144424570336418,0.04802186173182404,0.01259214986586357,0.16122421193395067,0.009381696255977493
HAB,d_prs ~ res_reg + res_ecol + res_soc + factor(year) + factor(rgn_code),6,9,5,0.6234697723601923,-177.02741573084018,NA,7.3651,NA,-0.0990,-0.5078,-0.2384,NA,-0.5221,-0.0691,-0.0086,-0.0410,-0.0641°,-0.1061,-0.1252***,-0.1594***,-0.2033***,-0.0711*,-0.0908*,NA,NA,NA,NA,NA,-9.5095,0.6980,1.2433*,0.05934455897394354,0.5157880139778814,0.04886294615606714,0.011265423340807707,0.17230615826928097,0.009172918634920209
HAB,intercept only,6,9,7,0.4637615451467617,-206.38320921243994,NA,-0.1321***,0.0244,0.0190,0.0336,0.0867**,0.0055,0.1122***,0.0819**,-0.0107,-0.0347,-0.0605*,-0.0824**,-0.0991**,-0.1229***,-0.1409***,-0.0253,-0.0159,NA,NA,NA,NA,NA,NA,NA,NA,0.06783725935204771,0.3746965766350498,0.05354336341906441,0.010783534458901983,0.15120979124294906,0.009981711436647922
ICO,d_prs ~ res_reg + factor(year) + factor(rgn_code),1,14,7,0.21127642874480057,-287.4683992015025,NA,-0.0332,-0.0090,0.0007,0.0035,-0.0304,0.0329,-0.0127,-0.0279,-0.0100,0.0098,0.0286,0.0236,-0.0322,-0.0005,0.0306,-0.0625°,0.0072,-0.1370***,0.0015,0.0136,0.0287,-0.0097,NA,0.0997,NA,0.07058598179093176,0.18641183575761558,0.04475525753349565,0.02188325244097923,0.13855387595629712,0.00861926391062661
ICO,d_prs ~ res_ecol + factor(year) + factor(rgn_code),1,14,7,0.21016503757791882,-287.2994261045701,NA,3.2954,0.0709,0.0877,-0.0621,-0.0002,0.3054,-0.0753,0.1072,-0.0100,0.0074,0.0262,0.0180,-0.0337,-0.0018,0.0313,-0.0602°,0.0094,-0.1346***,0.0104,0.0256,0.0404,0.0028,-3.8146,NA,NA,0.06994668047617351,0.18813423370702875,0.045957406791706505,0.023526395782423343,0.16184969656084683,0.0114149055510527
ICO,d_prs ~ res_soc + factor(year) + factor(rgn_code),1,14,5,0.31734954100103685,-207.92147225396195,NA,0.1701,NA,0.0329,0.0533,0.0225,NA,0.0551,0.0428,-0.0045,0.0023,0.0324,0.0302,-0.0174,0.0027,0.0355,-0.0489,0.0068,-0.1890***,0.0007,0.0251,0.0537,-0.0223,NA,NA,-0.2898,0.07452497321070609,0.2934182100253042,0.04853219338557978,0.0353917173379457,0.23043317096715893,0.01709474942743209
ICO,d_prs ~ res_reg + res_ecol + factor(year) + factor(rgn_code),1,14,7,0.20416024635726893,-285.63410025901464,NA,4.6968,0.1093,0.1227,-0.0859,0.0145,0.4688,-0.1044,0.1652,-0.0100,0.0062,0.0250,0.0154,-0.0343,-0.0027,0.0281,-0.0627°,0.0046,-0.1396***,-0.0031,0.0147,0.0304,-0.0080,-5.4702,0.1172,NA,0.07062984698304048,0.16570709768502642,0.04460912881169909,0.024155139545985006,0.12665895894628185,0.009050406393314427
ICO,d_prs ~ res_reg + res_soc + factor(year) + factor(rgn_code),1,14,5,0.3112270956542895,-206.4317848600167,NA,-0.1088,NA,-0.0006,0.0086,-0.0292,NA,-0.0173,-0.0315,-0.0052,0.0006,0.0300,0.0271,-0.0210,-0.0009,0.0270,-0.0564,-0.0051,-0.2007***,-0.0347,-0.0075,0.0231,-0.0552,NA,0.2954,0.0356,0.0770856060044955,0.27282961792285404,0.04890350707895576,0.027484709379154194,0.22902540436363183,0.013248722315838983
ICO,d_prs ~ res_ecol + res_soc + factor(year) + factor(rgn_code),1,14,5,0.3094980554446135,-206.20613918756874,NA,11.4273,NA,0.0442,-0.4258,-0.1448,NA,-0.4273,0.2203,-0.0045,-0.0067,0.0234,0.0079,-0.0235,-0.0035,0.0292,-0.0484,0.0009,-0.1950***,-0.0053,0.0326,0.0627,-0.0132,-12.6782,NA,-0.3052,0.07643201610998349,0.2823633871551341,0.04866844038469051,0.02902272497331346,0.19615281689438505,0.012666740588072677
ICO,d_prs ~ res_reg + res_ecol + res_soc + factor(year) + factor(rgn_code),1,14,5,0.30311262033570086,-204.71104420548704,NA,11.0120,NA,0.0108,-0.4644,-0.1941,NA,-0.4933,0.1444,-0.0052,-0.0083,0.0211,0.0051,-0.0271,-0.0070,0.0208,-0.0559,-0.0109,-0.2065***,-0.0403,0.0001,0.0322,-0.0461,-12.5224,0.2934,0.0182,0.07530664546792985,0.28261503033125845,0.048791529176025465,0.023937024271526476,0.23330463669250676,0.010473473350245231
ICO,intercept only,1,14,7,0.21767587424312917,-289.2152313934136,NA,-0.0063,-0.0113,0.0024,0.0006,-0.0314,0.0049,-0.0115,-0.0274,-0.0100,0.0099,0.0287,0.0238,-0.0323,-0.0003,0.0328,-0.0603°,0.0108,-0.1332***,0.0123,0.0235,0.0380,0.0004,NA,NA,NA,0.07026126933586535,0.23317882804242016,0.043955661081126585,0.02579165755183963,0.15788075778367297,0.011729182189421768
ICO,d_prs ~ res_reg + factor(year) + factor(rgn_code),2,13,7,0.19906798945228732,-193.88770641515342,NA,-0.1018,-0.0145,0.0031,0.0121,-0.0506,0.0869,-0.0230,-0.0509,0.0092,0.0480,0.0617,0.0002,-0.0221,0.0410,-0.0258,-0.0459,-0.1244*,-0.1160*,0.0141,0.0435,0.0173,NA,NA,0.2847,NA,0.104202533601275,0.19825143189843508,0.06998016897944755,0.028427538686656144,0.15162648630709222,0.015001592905435686
ICO,d_prs ~ res_ecol + factor(year) + factor(rgn_code),2,13,7,0.19436542100429688,-193.23203590164024,NA,9.7634,0.2224,0.2595,-0.1825,0.0397,0.9002,-0.2088,0.3505,0.0092,0.0409,0.0547,-0.0164,-0.0267,0.0372,-0.0238,-0.0392,-0.1183*,-0.1094*,0.0394,0.0780,0.0512,NA,-11.3092,NA,NA,0.10357360425499455,0.15560630702358236,0.06883996085151628,0.029403146929179398,0.10960392785665388,0.01652026842887954
ICO,d_prs ~ res_soc + factor(year) + factor(rgn_code),2,13,5,0.331016023700887,-140.58718054559094,NA,0.2163,NA,0.0547,0.0807,0.0252,NA,0.0763,0.0515,0.0015,0.0380,0.0658,0.0148,-0.0104,0.0421,-0.0100,-0.0358,-0.1781**,-0.1748**,0.0307,0.0855,0.0323,NA,NA,NA,-0.3961,0.10476403709159778,0.3115054730718695,0.07100024932802357,0.02467560837331607,0.19485390743947514,0.014674755803028728
ICO,d_prs ~ res_reg + res_ecol + factor(year) + factor(rgn_code),2,13,7,0.19406447141974392,-192.4416151155791,NA,13.4473,0.3246,0.3538,-0.2442,0.0791,1.3352,-0.2853,0.5033,0.0092,0.0377,0.0515,-0.0233,-0.0282,0.0348,-0.0328,-0.0462,-0.1316**,-0.1233*,0.0020,0.0477,0.0232,NA,-15.6676,0.3261,NA,0.1047699204192851,0.12564943108409035,0.07156261865441232,0.02676851846497172,0.10426016528073384,0.01438134852638669
ICO,d_prs ~ res_reg + res_soc + factor(year) + factor(rgn_code),2,13,5,0.339533802797058,-140.98643222766802,NA,-0.6226,NA,-0.0433,-0.0512,-0.1282,NA,-0.1393,-0.1703,-0.0005,0.0329,0.0584,0.0055,-0.0213,0.0311,-0.0358,-0.0587,-0.2144***,-0.2103***,-0.0767,-0.0137,-0.0607,NA,NA,0.8975,0.5774,0.10021612259108428,0.31857437480620815,0.06936983716201173,0.02540958904523674,0.197448743342373,0.017766286554218545
ICO,d_prs ~ res_ecol + res_soc + factor(year) + factor(rgn_code),2,13,5,0.3281339869606734,-139.5489410491362,NA,32.3351,NA,0.0878,-1.2878,-0.4503,NA,-1.2998,0.5602,0.0015,0.0122,0.0401,-0.0487,-0.0280,0.0243,-0.0279,-0.0346,-0.1951**,-0.1919**,0.0136,0.1070°,0.0580,NA,-36.1719,NA,-0.4424,0.10332918926450396,0.27180058457652706,0.07259408771671982,0.023551315842728463,0.1745580285344437,0.014364402921846613
ICO,d_prs ~ res_reg + res_ecol + res_soc + factor(year) + factor(rgn_code),2,13,5,0.33591120575875066,-139.87098747474926,NA,29.7864,NA,-0.0099,-1.3433,-0.5749,NA,-1.4369,0.3157,-0.0004,0.0087,0.0343,-0.0545,-0.0377,0.0146,-0.0522,-0.0570,-0.2297***,-0.2258***,-0.0906,0.0087,-0.0344,NA,-34.2265,0.8786,0.5132,0.10483207222777143,0.2983731934791005,0.0735422795577251,0.029738086108261366,0.16355386686026988,0.015521270493097303
ICO,intercept only,2,13,7,0.20110787529890295,-194.9357403291189,NA,-0.0246,-0.0216,0.0061,0.0034,-0.0536,0.0075,-0.0199,-0.0497,0.0092,0.0482,0.0621,0.0006,-0.0223,0.0416,-0.0194,-0.0396,-0.1142*,-0.1053*,0.0449,0.0720,0.0441,NA,NA,NA,NA,0.10136359262140288,0.14996928908496956,0.06728781341745073,0.023285341708849085,0.12264459404843737,0.01164164673977205
ICO,d_prs ~ res_reg + factor(year) + factor(rgn_code),3,12,7,0.2962598649400059,-155.7176763429346,NA,-0.1180,-0.0255,0.0070,0.0158,-0.0891*,0.1110,-0.0387,-0.0899*,0.0279,0.0619,0.0186,-0.0094,-0.0003,-0.0294,-0.0263,-0.1854***,-0.1189*,-0.1112*,0.0324,0.0203,NA,NA,NA,0.3693,NA,0.11316228287374555,0.2506821049714803,0.0862702722549871,0.020366689465009365,0.1501670838741221,0.01662443252450743
ICO,d_prs ~ res_ecol + factor(year) + factor(rgn_code),3,12,7,0.289396987387476,-154.7083811539489,NA,7.8133,0.1600,0.2110,-0.1449,-0.0179,0.7245,-0.1859,0.2327,0.0279,0.0564,0.0132,-0.0225,-0.0040,-0.0322,-0.0216,-0.1768**,-0.1089*,-0.1005°,0.0679,0.0621,NA,NA,-9.0483,NA,NA,0.11850200706783415,0.20638388010664133,0.08764601767582603,0.029289458517069697,0.12641520670635506,0.015942211825638018
ICO,d_prs ~ res_soc + factor(year) + factor(rgn_code),3,12,5,0.43327918003993615,-115.35487750378525,NA,0.3401,NA,0.0860,0.1231,0.0281,NA,0.1132,0.0674,0.0309,0.0659,0.0444,0.0164,0.0239,-0.0069,-0.0022,-0.2166***,-0.1698**,-0.1582**,0.0827,0.0557,NA,NA,NA,NA,-0.6069,0.11951408704730873,0.3210423846764645,0.09098388987407037,0.02728566535370722,0.14957287411449197,0.01843987321465353
ICO,d_prs ~ res_reg + res_ecol + factor(year) + factor(rgn_code),3,12,7,0.2893490134624769,-153.96198168303255,NA,12.1747,0.2824,0.3261,-0.2171,0.0298,1.2434,-0.2760,0.4143,0.0279,0.0527,0.0093,-0.0308,-0.0058,-0.0350,-0.0325,-0.1855***,-0.1251*,-0.1174*,0.0224,0.0251,NA,NA,-14.2129,0.3973,NA,0.11770242184750733,0.20993614367266386,0.08793874155879368,0.02703608804340002,0.10479202387954026,0.014947640350993833
ICO,d_prs ~ res_reg + res_soc + factor(year) + factor(rgn_code),3,12,5,0.43629115499229,-115.10389871458577,NA,-0.4643,NA,-0.0048,-0.0002,-0.1166,NA,-0.0912,-0.1435,0.0290,0.0611,0.0374,0.0075,0.0135,-0.0174,-0.0272,-0.2388***,-0.2051**,-0.1929**,-0.0219,-0.0409,NA,NA,NA,0.8733,0.3195,0.119744143994811,0.35701767376610494,0.09198570965899483,0.026342204135693523,0.18270761149183684,0.01703866513617104
ICO,d_prs ~ res_ecol + res_soc + factor(year) + factor(rgn_code),3,12,5,0.4238805207248728,-113.40527847693176,NA,-9.5976,NA,0.0754,0.5470,0.1745,NA,0.5389,-0.0909,0.0309,0.0738,0.0524,0.0360,0.0293,-0.0014,0.0033,-0.2170***,-0.1645*,-0.1529*,0.0880,0.0491,NA,NA,11.1912,NA,-0.5916,0.1195198774244729,0.34875929465961314,0.09202384892241454,0.02683810962307233,0.1668635249217195,0.017221399974531884
ICO,d_prs ~ res_reg + res_ecol + res_soc + factor(year) + factor(rgn_code),3,12,5,0.42722107604425585,-113.21542377453255,NA,-15.1419,NA,-0.0221,0.6228,0.0965,NA,0.5327,-0.3812,0.0289,0.0727,0.0489,0.0363,0.0213,-0.0095,-0.0196,-0.2398***,-0.1980**,-0.1857*,-0.0161,-0.0527,NA,NA,16.5107,0.8908,0.3607,0.12385363719202062,0.35491248218967486,0.09460337994213507,0.027884376025932862,0.18375485229028066,0.022690640256796162
ICO,intercept only,3,12,7,0.29717791775143987,-156.60791256313908,NA,-0.0174,-0.0356,0.0078,0.0040,-0.0933*,0.0086,-0.0350,-0.0883*,0.0279,0.0623,0.0190,-0.0090,-0.0005,-0.0287,-0.0181,-0.1772***,-0.1056*,-0.0972°,0.0723,0.0573,NA,NA,NA,NA,NA,0.11679887299975338,0.24632490502378004,0.08695653520446954,0.015681635714689342,0.12971815089421546,0.010599012345568537
ICO,d_prs ~ res_reg + factor(year) + factor(rgn_code),4,11,7,0.3801752030976646,-137.01404686963969,NA,-0.1508,-0.0383,0.0121,0.0262,-0.1431**,0.1681,-0.0529,-0.1345**,0.0232,-0.0000,-0.0099,-0.0061,-0.0848,-0.0469,-0.1889***,-0.2010***,-0.1372*,-0.1235*,-0.0227,NA,NA,NA,NA,0.5947,NA,0.12320125901670606,0.2740291866701268,0.099459827693784,0.024061931831741976,0.14977939414409797,0.016493174537630873
ICO,d_prs ~ res_ecol + factor(year) + factor(rgn_code),4,11,7,0.3667601762088283,-134.9584596878316,NA,13.4196,0.2796,0.3571,-0.2487,-0.0198,1.2338,-0.3055,0.4196,0.0232,-0.0095,-0.0192,-0.0286,-0.0911,-0.0517,-0.1817**,-0.1872***,-0.1215*,-0.1067°,0.0340,NA,NA,NA,-15.4933,NA,NA,0.11971945632802132,0.2943137648712176,0.09668610332530733,0.013628160000891792,0.11840509937113611,0.01096214467964141
ICO,d_prs ~ res_soc + factor(year) + factor(rgn_code),4,11,5,0.5159534237210701,-105.41558639645825,NA,0.6796°,NA,0.1444*,0.2111*,0.0586,NA,0.2107°,0.1399,0.0299,0.0169,0.0184,0.0240,-0.0476,-0.0249,-0.2120***,-0.2360***,-0.1816**,-0.1532*,0.0255,NA,NA,NA,NA,NA,-1.1100°,0.1298816068865005,0.38986712335726426,0.10832925819541453,0.023919133669356708,0.16865798600853954,0.02199528139834504
ICO,d_prs ~ res_reg + res_ecol + factor(year) + factor(rgn_code),4,11,7,0.3739501188883646,-135.326241653671,NA,20.3386,0.4756,0.5464,-0.3623,0.0572,2.0551,-0.4474,0.7086,0.0232,-0.0155,-0.0254,-0.0417,-0.0940,-0.0561,-0.1987**,-0.2007***,-0.1468*,-0.1332*,-0.0373,NA,NA,NA,-23.6862,0.6228,NA,0.11781330458260934,0.31691542719179056,0.09437801574829537,0.01536304584736201,0.14007222612504955,0.013472234660909906
ICO,d_prs ~ res_reg + res_soc + factor(year) + factor(rgn_code),4,11,5,0.5281415434011112,-106.59756926839043,NA,-0.4288,NA,0.0250,0.0468,-0.1367,NA,-0.0670,-0.1475,0.0273,0.0103,0.0087,0.0118,-0.0619,-0.0394,-0.2471***,-0.2672***,-0.2315**,-0.2024**,-0.1223,NA,NA,NA,NA,1.2322,0.1517,0.12100802013963911,0.43314103813313476,0.10005653969047543,0.015739632965733257,0.14333650975029916,0.015584449297234428
ICO,d_prs ~ res_ecol + res_soc + factor(year) + factor(rgn_code),4,11,5,0.5080538488644811,-103.59587479168442,NA,-24.2595,NA,0.1157,1.2739,0.4226,NA,1.2767,-0.2615,0.0298,0.0369,0.0382,0.0732,-0.0341,-0.0113,-0.1981**,-0.2370***,-0.1684*,-0.1399°,0.0389,NA,NA,NA,28.0760,NA,-1.0587,0.12428274778106381,0.42742324657710395,0.10354917694565488,0.021365228149564142,0.12702128657446612,0.017014560000433585
ICO,d_prs ~ res_reg + res_ecol + res_soc + factor(year) + factor(rgn_code),4,11,5,0.5214563156642239,-104.95611158825398,NA,-34.9808,NA,-0.0184,1.5129,0.3613,NA,1.4001,-0.7117,0.0271,0.0377,0.0359,0.0795,-0.0436,-0.0209,-0.2290**,-0.2695***,-0.2147**,-0.1854*,-0.1082,NA,NA,NA,38.8607,1.2690,0.2604,0.11867484305098619,0.4440472552832803,0.0956009062551569,0.016192694086669766,0.12403119428575869,0.013792833367567698
ICO,intercept only,4,11,7,0.37412076222949997,-136.82595048386943,NA,0.0123,-0.0560,0.0077,0.0060,-0.1506***,0.0045,-0.0476,-0.1319**,0.0232,0.0006,-0.0092,-0.0053,-0.0851,-0.0457,-0.1757**,-0.1878***,-0.1159*,-0.1010°,0.0416,NA,NA,NA,NA,NA,NA,0.12079588845991984,0.28095599012599465,0.09539471359087656,0.018023854091910083,0.13591584970671458,0.013308778572678141
ICO,d_prs ~ res_reg + factor(year) + factor(rgn_code),5,10,7,0.38722158885208013,-107.74820787017842,NA,-0.2055,-0.0497,0.0238,0.0400,-0.1900***,0.2362,-0.0629,-0.1763***,-0.0321,-0.0234,-0.0016,-0.0868,-0.0967,-0.1983**,-0.2006**,-0.2125***,-0.1460*,-0.1423*,NA,NA,NA,NA,NA,0.8736,NA,0.12946220292066418,0.32069891149582097,0.10615831366331127,0.01877120379092207,0.1541083943740629,0.017497793988912932
ICO,d_prs ~ res_ecol + factor(year) + factor(rgn_code),5,10,7,0.36816566317191235,-105.0533093730555,NA,8.9714,0.1452,0.2404,-0.1614,-0.1148,0.8193,-0.2279,0.1952,-0.0321,-0.0293,-0.0072,-0.1011,-0.1011,-0.2005**,-0.1852**,-0.1927**,-0.1184°,-0.1130°,NA,NA,NA,NA,-10.3260,NA,NA,0.13524410561204442,0.3032241477952704,0.11339825846482467,0.023839042760270074,0.11885443055040602,0.022806860373310395
ICO,d_prs ~ res_soc + factor(year) + factor(rgn_code),5,10,5,0.5457535755380405,-87.38843747915881,NA,1.0611*,NA,0.2135**,0.3065**,0.1020,NA,0.3228*,0.2266,-0.0167,-0.0074,0.0279,-0.0465,-0.0608,-0.2279***,-0.2273***,-0.2438***,-0.1728**,-0.1854**,NA,NA,NA,NA,NA,NA,-1.6843*,0.12412268126268654,0.47051083037029157,0.1043910100557487,0.018037383161096345,0.15328741241041843,0.017114889631838125
ICO,d_prs ~ res_reg + res_ecol + factor(year) + factor(rgn_code),5,10,7,0.37848061027334423,-105.7864947904861,NA,8.4041,0.1658,0.2482,-0.1236,-0.1058,1.0264,-0.2283,0.1780,-0.0321,-0.0299,-0.0081,-0.1017,-0.1005,-0.2021**,-0.2045**,-0.2121***,-0.1496*,-0.1459*,NA,NA,NA,NA,-9.9491,0.8732,NA,0.1358014280848812,0.28911089473270607,0.11115272820732343,0.018755382548951045,0.14465241252495478,0.018122322527234287
ICO,d_prs ~ res_reg + res_soc + factor(year) + factor(rgn_code),5,10,5,0.5526242490786207,-87.75521566597124,NA,0.0142,NA,0.1078,0.1583,-0.0776,NA,0.0651,-0.0410,-0.0191,-0.0136,0.0189,-0.0579,-0.0740,-0.2417***,-0.2616***,-0.2746***,-0.2222**,-0.2344**,NA,NA,NA,NA,NA,1.2170,-0.5166,0.13300652880930097,0.44745413243388105,0.1080916325308748,0.02306611665374067,0.13195961011303448,0.02091661665843761
ICO,d_prs ~ res_ecol + res_soc + factor(year) + factor(rgn_code),5,10,5,0.5363507464358698,-85.39706868297742,NA,-4.8001,NA,0.2067°,0.5563,0.1874,NA,0.5732,0.1322,-0.0167,-0.0027,0.0326,-0.0349,-0.0576,-0.2247**,-0.2240**,-0.2440***,-0.1697*,-0.1823*,NA,NA,NA,NA,6.5983,NA,-1.6719*,0.13337412016384614,0.44097602958451304,0.11242428266085214,0.02285342918758523,0.12586222010740292,0.021244141538161128
ICO,d_prs ~ res_reg + res_ecol + res_soc + factor(year) + factor(rgn_code),5,10,5,0.5434816273702336,-85.80955418130274,NA,-14.4994,NA,0.0896,0.7742,0.1314,NA,0.6811,-0.2780,-0.0192,-0.0021,0.0303,-0.0295,-0.0664,-0.2339**,-0.2540**,-0.2756***,-0.2152*,-0.2273**,NA,NA,NA,NA,16.3229,1.2333,-0.4705,0.13019611975252376,0.46071931602388466,0.10786419796804415,0.023163774164249938,0.12209756869804628,0.021555806774550285
ICO,intercept only,5,10,7,0.37690884036798966,-107.0133279222567,NA,0.0359,-0.0785,0.0075,0.0083,-0.2022***,-0.0009,-0.0563,-0.1725**,-0.0321,-0.0226,-0.0005,-0.0856,-0.0971,-0.1965**,-0.1812**,-0.1931**,-0.1146°,-0.1092°,NA,NA,NA,NA,NA,NA,NA,0.13336642280804428,0.28465629000428166,0.11007187879220728,0.020192956093599924,0.13278103356269474,0.018520485501421203
ICO,d_prs ~ res_reg + factor(year) + factor(rgn_code),6,9,7,0.4110510042596729,-99.9362203186644,NA,-0.2613,-0.0473,0.0359,0.0434,-0.1955***,0.2439,-0.0580,-0.1821***,-0.0002,0.0393,-0.0284,-0.0444,-0.1883**,-0.1495*,-0.1521*,-0.1573*,-0.1009,NA,NA,NA,NA,NA,NA,0.9021,NA,0.12668427654132683,0.3397471639574472,0.1021561691631339,0.016522679502886505,0.1450454535048357,0.013226429614983352
ICO,d_prs ~ res_ecol + factor(year) + factor(rgn_code),6,9,7,0.3957802666762672,-97.8883528437292,NA,0.9204,-0.0570,0.0317,-0.0095,-0.2004,0.0814,-0.0703,-0.1399,-0.0002,0.0395,-0.0279,-0.0448,-0.1892**,-0.1481*,-0.1325*,-0.1372*,-0.0690,NA,NA,NA,NA,NA,-1.0743,NA,NA,0.13586693883023013,0.2935178464099721,0.11102305767439115,0.01973462136365447,0.1706294919143328,0.01828898142833658
ICO,d_prs ~ res_soc + factor(year) + factor(rgn_code),6,9,5,0.569908187889287,-81.91964603752929,NA,1.0698°,NA,0.2262**,0.3081*,0.0964,NA,0.3316*,0.2261,0.0042,0.0456,-0.0008,-0.0181,-0.2137**,-0.1981**,-0.1884**,-0.1876**,-0.1557*,NA,NA,NA,NA,NA,NA,NA,-1.7466*,0.1224542616115357,0.5128847855395161,0.10244796845507491,0.02323284614951922,0.13302936233028148,0.02251792442831812
ICO,d_prs ~ res_reg + res_ecol + factor(year) + factor(rgn_code),6,9,7,0.4013995137879479,-97.93667619374614,NA,-1.1890,-0.0705,0.0117,0.0610,-0.2046,0.1588,-0.0402,-0.2203,-0.0002,0.0400,-0.0277,-0.0428,-0.1879**,-0.1491*,-0.1517*,-0.1573*,-0.1006,NA,NA,NA,NA,NA,1.0720,0.9025,NA,0.13631147133245614,0.30384130294456535,0.11082744891682121,0.013407599063883356,0.11956908648136189,0.013370149080954729
