geo_code,csd_name,characteristic,income_type,year,value
5915801,    Semiahmoo,        With a female lone parent,  Median after-tax income of households ($),2016,NA
5915801,    Semiahmoo,    Other census family households,Total - Household income statistics,2016,NA
5915801,    Semiahmoo,    Other census family households,  Median total income of households ($),2016,NA
5915801,    Semiahmoo,    Other census family households,  Median after-tax income of households ($),2016,NA
5915801,    Semiahmoo,  Non-census-family households,Total - Household income statistics,2016,NA
5915801,    Semiahmoo,  Non-census-family households,  Median total income of households ($),2016,NA
5915801,    Semiahmoo,  Non-census-family households,  Median after-tax income of households ($),2016,NA
5915802,    Tsawwassen,Total - Household type including census family structure,Total - Household income statistics,2016,325
5915802,    Tsawwassen,Total - Household type including census family structure,  Median total income of households ($),2016,84053
5915802,    Tsawwassen,Total - Household type including census family structure,  Median after-tax income of households ($),2016,75008
5915802,    Tsawwassen,  Census family households,Total - Household income statistics,2016,235
5915802,    Tsawwassen,  Census family households,  Median total income of households ($),2016,99328
5915802,    Tsawwassen,  Census family households,  Median after-tax income of households ($),2016,85760
5915802,    Tsawwassen,    One-census-family households without additional persons,Total - Household income statistics,2016,215
5915802,    Tsawwassen,    One-census-family households without additional persons,  Median total income of households ($),2016,100608
5915802,    Tsawwassen,    One-census-family households without additional persons,  Median after-tax income of households ($),2016,88320
5915802,    Tsawwassen,      One couple census family without other persons in the household,Total - Household income statistics,2016,195
5915802,    Tsawwassen,      One couple census family without other persons in the household,  Median total income of households ($),2016,104448
5915802,    Tsawwassen,      One couple census family without other persons in the household,  Median after-tax income of households ($),2016,91989
5915802,    Tsawwassen,        Without children,Total - Household income statistics,2016,125
5915802,    Tsawwassen,        Without children,  Median total income of households ($),2016,93440
5915802,    Tsawwassen,        Without children,  Median after-tax income of households ($),2016,81664
5915802,    Tsawwassen,        With children,Total - Household income statistics,2016,75
5915802,    Tsawwassen,        With children,  Median total income of households ($),2016,122624
5915802,    Tsawwassen,        With children,  Median after-tax income of households ($),2016,109568
5915802,    Tsawwassen,      One lone-parent census family without other persons in the household,Total - Household income statistics,2016,20
5915802,    Tsawwassen,      One lone-parent census family without other persons in the household,  Median total income of households ($),2016,60288
5915802,    Tsawwassen,      One lone-parent census family without other persons in the household,  Median after-tax income of households ($),2016,52096
5915802,    Tsawwassen,        With a male lone parent,Total - Household income statistics,2016,0
5915802,    Tsawwassen,        With a male lone parent,  Median total income of households ($),2016,0
5915802,    Tsawwassen,        With a male lone parent,  Median after-tax income of households ($),2016,0
5915802,    Tsawwassen,        With a female lone parent,Total - Household income statistics,2016,20
5915802,    Tsawwassen,        With a female lone parent,  Median total income of households ($),2016,60800
5915802,    Tsawwassen,        With a female lone parent,  Median after-tax income of households ($),2016,56064
5915802,    Tsawwassen,    Other census family households,Total - Household income statistics,2016,20
5915802,    Tsawwassen,    Other census family households,  Median total income of households ($),2016,0
5915802,    Tsawwassen,    Other census family households,  Median after-tax income of households ($),2016,0
5915802,    Tsawwassen,  Non-census-family households,Total - Household income statistics,2016,85
5915802,    Tsawwassen,  Non-census-family households,  Median total income of households ($),2016,44160
5915802,    Tsawwassen,  Non-census-family households,  Median after-tax income of households ($),2016,39616
5915803,    Musqueam 2,Total - Household type including census family structure,Total - Household income statistics,2016,580
5915803,    Musqueam 2,Total - Household type including census family structure,  Median total income of households ($),2016,81408
5915803,    Musqueam 2,Total - Household type including census family structure,  Median after-tax income of households ($),2016,69632
5915803,    Musqueam 2,  Census family households,Total - Household income statistics,2016,430
5915803,    Musqueam 2,  Census family households,  Median total income of households ($),2016,90880
5915803,    Musqueam 2,  Census family households,  Median after-tax income of households ($),2016,80640
5915803,    Musqueam 2,    One-census-family households without additional persons,Total - Household income statistics,2016,350
5915803,    Musqueam 2,    One-census-family households without additional persons,  Median total income of households ($),2016,88448
5915803,    Musqueam 2,    One-census-family households without additional persons,  Median after-tax income of households ($),2016,80256
5915803,    Musqueam 2,      One couple census family without other persons in the household,Total - Household income statistics,2016,280
5915803,    Musqueam 2,      One couple census family without other persons in the household,  Median total income of households ($),2016,107418
5915803,    Musqueam 2,      One couple census family without other persons in the household,  Median after-tax income of households ($),2016,93696
5915803,    Musqueam 2,        Without children,Total - Household income statistics,2016,130
5915803,    Musqueam 2,        Without children,  Median total income of households ($),2016,109696
5915803,    Musqueam 2,        Without children,  Median after-tax income of households ($),2016,95616
5915803,    Musqueam 2,        With children,Total - Household income statistics,2016,150
5915803,    Musqueam 2,        With children,  Median total income of households ($),2016,102144
5915803,    Musqueam 2,        With children,  Median after-tax income of households ($),2016,90709
5915803,    Musqueam 2,      One lone-parent census family without other persons in the household,Total - Household income statistics,2016,70
5915803,    Musqueam 2,      One lone-parent census family without other persons in the household,  Median total income of households ($),2016,44224
5915803,    Musqueam 2,      One lone-parent census family without other persons in the household,  Median after-tax income of households ($),2016,42624
5915803,    Musqueam 2,        With a male lone parent,Total - Household income statistics,2016,15
5915803,    Musqueam 2,        With a male lone parent,  Median total income of households ($),2016,0
5915803,    Musqueam 2,        With a male lone parent,  Median after-tax income of households ($),2016,0
5915803,    Musqueam 2,        With a female lone parent,Total - Household income statistics,2016,50
5915803,    Musqueam 2,        With a female lone parent,  Median total income of households ($),2016,43776
5915803,    Musqueam 2,        With a female lone parent,  Median after-tax income of households ($),2016,41472
5915803,    Musqueam 2,    Other census family households,Total - Household income statistics,2016,85
5915803,    Musqueam 2,    Other census family households,  Median total income of households ($),2016,92075
5915803,    Musqueam 2,    Other census family households,  Median after-tax income of households ($),2016,83200
5915803,    Musqueam 2,  Non-census-family households,Total - Household income statistics,2016,145
5915803,    Musqueam 2,  Non-census-family households,  Median total income of households ($),2016,36608
5915803,    Musqueam 2,  Non-census-family households,  Median after-tax income of households ($),2016,32256
5915805,    Coquitlam 1,Total - Household type including census family structure,Total - Household income statistics,2016,NA
5915805,    Coquitlam 1,Total - Household type including census family structure,  Median total income of households ($),2016,NA
5915805,    Coquitlam 1,Total - Household type including census family structure,  Median after-tax income of households ($),2016,NA
5915805,    Coquitlam 1,  Census family households,Total - Household income statistics,2016,NA
5915805,    Coquitlam 1,  Census family households,  Median total income of households ($),2016,NA
5915805,    Coquitlam 1,  Census family households,  Median after-tax income of households ($),2016,NA
5915805,    Coquitlam 1,    One-census-family households without additional persons,Total - Household income statistics,2016,NA
5915805,    Coquitlam 1,    One-census-family households without additional persons,  Median total income of households ($),2016,NA
5915805,    Coquitlam 1,    One-census-family households without additional persons,  Median after-tax income of households ($),2016,NA
5915805,    Coquitlam 1,      One couple census family without other persons in the household,Total - Household income statistics,2016,NA
5915805,    Coquitlam 1,      One couple census family without other persons in the household,  Median total income of households ($),2016,NA
5915805,    Coquitlam 1,      One couple census family without other persons in the household,  Median after-tax income of households ($),2016,NA
5915805,    Coquitlam 1,        Without children,Total - Household income statistics,2016,NA
5915805,    Coquitlam 1,        Without children,  Median total income of households ($),2016,NA
5915805,    Coquitlam 1,        Without children,  Median after-tax income of households ($),2016,NA
5915805,    Coquitlam 1,        With children,Total - Household income statistics,2016,NA
5915805,    Coquitlam 1,        With children,  Median total income of households ($),2016,NA
5915805,    Coquitlam 1,        With children,  Median after-tax income of households ($),2016,NA
5915805,    Coquitlam 1,      One lone-parent census family without other persons in the household,Total - Household income statistics,2016,NA
5915805,    Coquitlam 1,      One lone-parent census family without other persons in the household,  Median total income of households ($),2016,NA
5915805,    Coquitlam 1,      One lone-parent census family without other persons in the household,  Median after-tax income of households ($),2016,NA
5915805,    Coquitlam 1,        With a male lone parent,Total - Household income statistics,2016,NA
5915805,    Coquitlam 1,        With a male lone parent,  Median total income of households ($),2016,NA
5915805,    Coquitlam 1,        With a male lone parent,  Median after-tax income of households ($),2016,NA
5915805,    Coquitlam 1,        With a female lone parent,Total - Household income statistics,2016,NA
5915805,    Coquitlam 1,        With a female lone parent,  Median total income of households ($),2016,NA
5915805,    Coquitlam 1,        With a female lone parent,  Median after-tax income of households ($),2016,NA
5915805,    Coquitlam 1,    Other census family households,Total - Household income statistics,2016,NA
5915805,    Coquitlam 1,    Other census family households,  Median total income of households ($),2016,NA
5915805,    Coquitlam 1,    Other census family households,  Median after-tax income of households ($),2016,NA
5915805,    Coquitlam 1,  Non-census-family households,Total - Household income statistics,2016,NA
5915805,    Coquitlam 1,  Non-census-family households,  Median total income of households ($),2016,NA
5915805,    Coquitlam 1,  Non-census-family households,  Median after-tax income of households ($),2016,NA
5915806,    Burrard Inlet 3,Total - Household type including census family structure,Total - Household income statistics,2016,920
5915806,    Burrard Inlet 3,Total - Household type including census family structure,  Median total income of households ($),2016,78702
5915806,    Burrard Inlet 3,Total - Household type including census family structure,  Median after-tax income of households ($),2016,67277
5915806,    Burrard Inlet 3,  Census family households,Total - Household income statistics,2016,540
5915806,    Burrard Inlet 3,  Census family households,  Median total income of households ($),2016,100352
5915806,    Burrard Inlet 3,  Census family households,  Median after-tax income of households ($),2016,86720
5915806,    Burrard Inlet 3,    One-census-family households without additional persons,Total - Household income statistics,2016,500
5915806,    Burrard Inlet 3,    One-census-family households without additional persons,  Median total income of households ($),2016,100506
5915806,    Burrard Inlet 3,    One-census-family households without additional persons,  Median after-tax income of households ($),2016,86688
5915806,    Burrard Inlet 3,      One couple census family without other persons in the household,Total - Household income statistics,2016,410
5915806,    Burrard Inlet 3,      One couple census family without other persons in the household,  Median total income of households ($),2016,107520
5915806,    Burrard Inlet 3,      One couple census family without other persons in the household,  Median after-tax income of households ($),2016,92331
5915806,    Burrard Inlet 3,        Without children,Total - Household income statistics,2016,260
5915806,    Burrard Inlet 3,        Without children,  Median total income of households ($),2016,101120
5915806,    Burrard Inlet 3,        Without children,  Median after-tax income of households ($),2016,86976
5915806,    Burrard Inlet 3,        With children,Total - Household income statistics,2016,150
5915806,    Burrard Inlet 3,        With children,  Median total income of households ($),2016,120917
5915806,    Burrard Inlet 3,        With children,  Median after-tax income of households ($),2016,100480
5915806,    Burrard Inlet 3,      One lone-parent census family without other persons in the household,Total - Household income statistics,2016,90
5915806,    Burrard Inlet 3,      One lone-parent census family without other persons in the household,  Median total income of households ($),2016,69888
5915806,    Burrard Inlet 3,      One lone-parent census family without other persons in the household,  Median after-tax income of households ($),2016,61312
5915806,    Burrard Inlet 3,        With a male lone parent,Total - Household income statistics,2016,15
5915806,    Burrard Inlet 3,        With a male lone parent,  Median total income of households ($),2016,0
5915806,    Burrard Inlet 3,        With a male lone parent,  Median after-tax income of households ($),2016,0
5915806,    Burrard Inlet 3,        With a female lone parent,Total - Household income statistics,2016,75
5915806,    Burrard Inlet 3,        With a female lone parent,  Median total income of households ($),2016,65792
5915806,    Burrard Inlet 3,        With a female lone parent,  Median after-tax income of households ($),2016,58880
5915806,    Burrard Inlet 3,    Other census family households,Total - Household income statistics,2016,40
5915806,    Burrard Inlet 3,    Other census family households,  Median total income of households ($),2016,93440
5915806,    Burrard Inlet 3,    Other census family households,  Median after-tax income of households ($),2016,90368
5915806,    Burrard Inlet 3,  Non-census-family households,Total - Household income statistics,2016,380
5915806,    Burrard Inlet 3,  Non-census-family households,  Median total income of households ($),2016,53888
5915806,    Burrard Inlet 3,  Non-census-family households,  Median after-tax income of households ($),2016,45312
5915807,    Mission 1,Total - Household type including census family structure,Total - Household income statistics,2016,160
5915807,    Mission 1,Total - Household type including census family structure,  Median total income of households ($),2016,55168
5915807,    Mission 1,Total - Household type including census family structure,  Median after-tax income of households ($),2016,52480
5915807,    Mission 1,  Census family households,Total - Household income statistics,2016,130
5915807,    Mission 1,  Census family households,  Median total income of households ($),2016,65792
5915807,    Mission 1,  Census family households,  Median after-tax income of households ($),2016,62336
5915807,    Mission 1,    One-census-family households without additional persons,Total - Household income statistics,2016,65
5915807,    Mission 1,    One-census-family households without additional persons,  Median total income of households ($),2016,61184
5915807,    Mission 1,    One-census-family households without additional persons,  Median after-tax income of households ($),2016,54400
5915807,    Mission 1,      One couple census family without other persons in the household,Total - Household income statistics,2016,45
5915807,    Mission 1,      One couple census family without other persons in the household,  Median total income of households ($),2016,89472
5915807,    Mission 1,      One couple census family without other persons in the household,  Median after-tax income of households ($),2016,76715
5915807,    Mission 1,        Without children,Total - Household income statistics,2016,10
5915807,    Mission 1,        Without children,  Median total income of households ($),2016,0
5915807,    Mission 1,        Without children,  Median after-tax income of households ($),2016,0
5915807,    Mission 1,        With children,Total - Household income statistics,2016,35
5915807,    Mission 1,        With children,  Median total income of households ($),2016,90197
5915807,    Mission 1,        With children,  Median after-tax income of households ($),2016,77056
5915807,    Mission 1,      One lone-parent census family without other persons in the household,Total - Household income statistics,2016,25
5915807,    Mission 1,      One lone-parent census family without other persons in the household,  Median total income of households ($),2016,27584
5915807,    Mission 1,      One lone-parent census family without other persons in the household,  Median after-tax income of households ($),2016,27584
5915807,    Mission 1,        With a male lone parent,Total - Household income statistics,2016,5
5915807,    Mission 1,        With a male lone parent,  Median total income of households ($),2016,0
5915807,    Mission 1,        With a male lone parent,  Median after-tax income of households ($),2016,0
5915807,    Mission 1,        With a female lone parent,Total - Household income statistics,2016,25
5915807,    Mission 1,        With a female lone parent,  Median total income of households ($),2016,26816
5915807,    Mission 1,        With a female lone parent,  Median after-tax income of households ($),2016,26816
5915807,    Mission 1,    Other census family households,Total - Household income statistics,2016,60
5915807,    Mission 1,    Other census family households,  Median total income of households ($),2016,70144
5915807,    Mission 1,    Other census family households,  Median after-tax income of households ($),2016,64e3
5915807,    Mission 1,  Non-census-family households,Total - Household income statistics,2016,35
5915807,    Mission 1,  Non-census-family households,  Median total income of households ($),2016,24256
5915807,    Mission 1,  Non-census-family households,  Median after-tax income of households ($),2016,22336
5915808,    Capilano 5,Total - Household type including census family structure,Total - Household income statistics,2016,1310
5915808,    Capilano 5,Total - Household type including census family structure,  Median total income of households ($),2016,38933
5915808,    Capilano 5,Total - Household type including census family structure,  Median after-tax income of households ($),2016,35858
5915808,    Capilano 5,  Census family households,Total - Household income statistics,2016,745
5915808,    Capilano 5,  Census family households,  Median total income of households ($),2016,50176
5915808,    Capilano 5,  Census family households,  Median after-tax income of households ($),2016,46336
5915808,    Capilano 5,    One-census-family households without additional persons,Total - Household income statistics,2016,625
5915808,    Capilano 5,    One-census-family households without additional persons,  Median total income of households ($),2016,45376
5915808,    Capilano 5,    One-census-family households without additional persons,  Median after-tax income of households ($),2016,41600
5915808,    Capilano 5,      One couple census family without other persons in the household,Total - Household income statistics,2016,490
5915808,    Capilano 5,      One couple census family without other persons in the household,  Median total income of households ($),2016,48e3
5915808,    Capilano 5,      One couple census family without other persons in the household,  Median after-tax income of households ($),2016,44416
5915808,    Capilano 5,        Without children,Total - Household income statistics,2016,250
5915808,    Capilano 5,        Without children,  Median total income of households ($),2016,52896
5915808,    Capilano 5,        Without children,  Median after-tax income of households ($),2016,48512
5915808,    Capilano 5,        With children,Total - Household income statistics,2016,240
5915808,    Capilano 5,        With children,  Median total income of households ($),2016,43648
5915808,    Capilano 5,        With children,  Median after-tax income of households ($),2016,40934
5915808,    Capilano 5,      One lone-parent census family without other persons in the household,Total - Household income statistics,2016,135
5915808,    Capilano 5,      One lone-parent census family without other persons in the household,  Median total income of households ($),2016,36352
5915808,    Capilano 5,      One lone-parent census family without other persons in the household,  Median after-tax income of households ($),2016,34048
5915808,    Capilano 5,        With a male lone parent,Total - Household income statistics,2016,25
5915808,    Capilano 5,        With a male lone parent,  Median total income of households ($),2016,39040
5915808,    Capilano 5,        With a male lone parent,  Median after-tax income of households ($),2016,35712
5915808,    Capilano 5,        With a female lone parent,Total - Household income statistics,2016,110
5915808,    Capilano 5,        With a female lone parent,  Median total income of households ($),2016,35904
5915808,    Capilano 5,        With a female lone parent,  Median after-tax income of households ($),2016,33856
5915808,    Capilano 5,    Other census family households,Total - Household income statistics,2016,120
5915808,    Capilano 5,    Other census family households,  Median total income of households ($),2016,73472
5915808,    Capilano 5,    Other census family households,  Median after-tax income of households ($),2016,71680
5915808,    Capilano 5,  Non-census-family households,Total - Household income statistics,2016,565
5915808,    Capilano 5,  Non-census-family households,  Median total income of households ($),2016,28907
5915808,    Capilano 5,  Non-census-family households,  Median after-tax income of households ($),2016,27072
5915811,    Seymour Creek 2,Total - Household type including census family structure,Total - Household income statistics,2016,NA
5915811,    Seymour Creek 2,Total - Household type including census family structure,  Median total income of households ($),2016,NA
5915811,    Seymour Creek 2,Total - Household type including census family structure,  Median after-tax income of households ($),2016,NA
5915811,    Seymour Creek 2,  Census family households,Total - Household income statistics,2016,NA
5915811,    Seymour Creek 2,  Census family households,  Median total income of households ($),2016,NA
5915811,    Seymour Creek 2,  Census family households,  Median after-tax income of households ($),2016,NA
5915811,    Seymour Creek 2,    One-census-family households without additional persons,Total - Household income statistics,2016,NA
5915811,    Seymour Creek 2,    One-census-family households without additional persons,  Median total income of households ($),2016,NA
5915811,    Seymour Creek 2,    One-census-family households without additional persons,  Median after-tax income of households ($),2016,NA
5915811,    Seymour Creek 2,      One couple census family without other persons in the household,Total - Household income statistics,2016,NA
5915811,    Seymour Creek 2,      One couple census family without other persons in the household,  Median total income of households ($),2016,NA
5915811,    Seymour Creek 2,      One couple census family without other persons in the household,  Median after-tax income of households ($),2016,NA
5915811,    Seymour Creek 2,        Without children,Total - Household income statistics,2016,NA
5915811,    Seymour Creek 2,        Without children,  Median total income of households ($),2016,NA
5915811,    Seymour Creek 2,        Without children,  Median after-tax income of households ($),2016,NA
5915811,    Seymour Creek 2,        With children,Total - Household income statistics,2016,NA
5915811,    Seymour Creek 2,        With children,  Median total income of households ($),2016,NA
5915811,    Seymour Creek 2,        With children,  Median after-tax income of households ($),2016,NA
5915811,    Seymour Creek 2,      One lone-parent census family without other persons in the household,Total - Household income statistics,2016,NA
5915811,    Seymour Creek 2,      One lone-parent census family without other persons in the household,  Median total income of households ($),2016,NA
5915811,    Seymour Creek 2,      One lone-parent census family without other persons in the household,  Median after-tax income of households ($),2016,NA
5915811,    Seymour Creek 2,        With a male lone parent,Total - Household income statistics,2016,NA
5915811,    Seymour Creek 2,        With a male lone parent,  Median total income of households ($),2016,NA
5915811,    Seymour Creek 2,        With a male lone parent,  Median after-tax income of households ($),2016,NA
5915811,    Seymour Creek 2,        With a female lone parent,Total - Household income statistics,2016,NA
5915811,    Seymour Creek 2,        With a female lone parent,  Median total income of households ($),2016,NA
5915811,    Seymour Creek 2,        With a female lone parent,  Median after-tax income of households ($),2016,NA
5915811,    Seymour Creek 2,    Other census family households,Total - Household income statistics,2016,NA
5915811,    Seymour Creek 2,    Other census family households,  Median total income of households ($),2016,NA
5915811,    Seymour Creek 2,    Other census family households,  Median after-tax income of households ($),2016,NA
5915811,    Seymour Creek 2,  Non-census-family households,Total - Household income statistics,2016,NA
5915811,    Seymour Creek 2,  Non-census-family households,  Median total income of households ($),2016,NA
5915811,    Seymour Creek 2,  Non-census-family households,  Median after-tax income of households ($),2016,NA
5915813,    Katzie 2,Total - Household type including census family structure,Total - Household income statistics,2016,NA
5915813,    Katzie 2,Total - Household type including census family structure,  Median total income of households ($),2016,NA
5915813,    Katzie 2,Total - Household type including census family structure,  Median after-tax income of households ($),2016,NA
5915813,    Katzie 2,  Census family households,Total - Household income statistics,2016,NA
5915813,    Katzie 2,  Census family households,  Median total income of households ($),2016,NA
5915813,    Katzie 2,  Census family households,  Median after-tax income of households ($),2016,NA
5915813,    Katzie 2,    One-census-family households without additional persons,Total - Household income statistics,2016,NA
5915813,    Katzie 2,    One-census-family households without additional persons,  Median total income of households ($),2016,NA
5915813,    Katzie 2,    One-census-family households without additional persons,  Median after-tax income of households ($),2016,NA
5915813,    Katzie 2,      One couple census family without other persons in the household,Total - Household income statistics,2016,NA
5915813,    Katzie 2,      One couple census family without other persons in the household,  Median total income of households ($),2016,NA
5915813,    Katzie 2,      One couple census family without other persons in the household,  Median after-tax income of households ($),2016,NA
5915813,    Katzie 2,        Without children,Total - Household income statistics,2016,NA
5915813,    Katzie 2,        Without children,  Median total income of households ($),2016,NA
5915813,    Katzie 2,        Without children,  Median after-tax income of households ($),2016,NA
5915813,    Katzie 2,        With children,Total - Household income statistics,2016,NA
5915813,    Katzie 2,        With children,  Median total income of households ($),2016,NA
5915813,    Katzie 2,        With children,  Median after-tax income of households ($),2016,NA
5915813,    Katzie 2,      One lone-parent census family without other persons in the household,Total - Household income statistics,2016,NA
5915813,    Katzie 2,      One lone-parent census family without other persons in the household,  Median total income of households ($),2016,NA
5915813,    Katzie 2,      One lone-parent census family without other persons in the household,  Median after-tax income of households ($),2016,NA
5915813,    Katzie 2,        With a male lone parent,Total - Household income statistics,2016,NA
5915813,    Katzie 2,        With a male lone parent,  Median total income of households ($),2016,NA
5915813,    Katzie 2,        With a male lone parent,  Median after-tax income of households ($),2016,NA
5915813,    Katzie 2,        With a female lone parent,Total - Household income statistics,2016,NA
5915813,    Katzie 2,        With a female lone parent,  Median total income of households ($),2016,NA
5915813,    Katzie 2,        With a female lone parent,  Median after-tax income of households ($),2016,NA
5915813,    Katzie 2,    Other census family households,Total - Household income statistics,2016,NA
5915813,    Katzie 2,    Other census family households,  Median total income of households ($),2016,NA
5915813,    Katzie 2,    Other census family households,  Median after-tax income of households ($),2016,NA
5915813,    Katzie 2,  Non-census-family households,Total - Household income statistics,2016,NA
5915813,    Katzie 2,  Non-census-family households,  Median total income of households ($),2016,NA
5915813,    Katzie 2,  Non-census-family households,  Median after-tax income of households ($),2016,NA
5915816,    McMillan Island 6,Total - Household type including census family structure,Total - Household income statistics,2016,NA
5915816,    McMillan Island 6,Total - Household type including census family structure,  Median total income of households ($),2016,NA
5915816,    McMillan Island 6,Total - Household type including census family structure,  Median after-tax income of households ($),2016,NA
5915816,    McMillan Island 6,  Census family households,Total - Household income statistics,2016,NA
5915816,    McMillan Island 6,  Census family households,  Median total income of households ($),2016,NA
5915816,    McMillan Island 6,  Census family households,  Median after-tax income of households ($),2016,NA
5915816,    McMillan Island 6,    One-census-family households without additional persons,Total - Household income statistics,2016,NA
5915816,    McMillan Island 6,    One-census-family households without additional persons,  Median total income of households ($),2016,NA
5915816,    McMillan Island 6,    One-census-family households without additional persons,  Median after-tax income of households ($),2016,NA
5915816,    McMillan Island 6,      One couple census family without other persons in the household,Total - Household income statistics,2016,NA
5915816,    McMillan Island 6,      One couple census family without other persons in the household,  Median total income of households ($),2016,NA
5915816,    McMillan Island 6,      One couple census family without other persons in the household,  Median after-tax income of households ($),2016,NA
5915816,    McMillan Island 6,        Without children,Total - Household income statistics,2016,NA
5915816,    McMillan Island 6,        Without children,  Median total income of households ($),2016,NA
5915816,    McMillan Island 6,        Without children,  Median after-tax income of households ($),2016,NA
5915816,    McMillan Island 6,        With children,Total - Household income statistics,2016,NA
5915816,    McMillan Island 6,        With children,  Median total income of households ($),2016,NA
5915816,    McMillan Island 6,        With children,  Median after-tax income of households ($),2016,NA
5915816,    McMillan Island 6,      One lone-parent census family without other persons in the household,Total - Household income statistics,2016,NA
5915816,    McMillan Island 6,      One lone-parent census family without other persons in the household,  Median total income of households ($),2016,NA
5915816,    McMillan Island 6,      One lone-parent census family without other persons in the household,  Median after-tax income of households ($),2016,NA
5915816,    McMillan Island 6,        With a male lone parent,Total - Household income statistics,2016,NA
5915816,    McMillan Island 6,        With a male lone parent,  Median total income of households ($),2016,NA
5915816,    McMillan Island 6,        With a male lone parent,  Median after-tax income of households ($),2016,NA
5915816,    McMillan Island 6,        With a female lone parent,Total - Household income statistics,2016,NA
5915816,    McMillan Island 6,        With a female lone parent,  Median total income of households ($),2016,NA
5915816,    McMillan Island 6,        With a female lone parent,  Median after-tax income of households ($),2016,NA
5915816,    McMillan Island 6,    Other census family households,Total - Household income statistics,2016,NA
5915816,    McMillan Island 6,    Other census family households,  Median total income of households ($),2016,NA
5915816,    McMillan Island 6,    Other census family households,  Median after-tax income of households ($),2016,NA
5915816,    McMillan Island 6,  Non-census-family households,Total - Household income statistics,2016,NA
5915816,    McMillan Island 6,  Non-census-family households,  Median total income of households ($),2016,NA
5915816,    McMillan Island 6,  Non-census-family households,  Median after-tax income of households ($),2016,NA
5915825,    Matsqui 4,Total - Household type including census family structure,Total - Household income statistics,2016,285
5915825,    Matsqui 4,Total - Household type including census family structure,  Median total income of households ($),2016,42816
5915825,    Matsqui 4,Total - Household type including census family structure,  Median after-tax income of households ($),2016,39515
5915825,    Matsqui 4,  Census family households,Total - Household income statistics,2016,165
5915825,    Matsqui 4,  Census family households,  Median total income of households ($),2016,51328
5915825,    Matsqui 4,  Census family households,  Median after-tax income of households ($),2016,48512
5915825,    Matsqui 4,    One-census-family households without additional persons,Total - Household income statistics,2016,160
5915825,    Matsqui 4,    One-census-family households without additional persons,  Median total income of households ($),2016,50048
5915825,    Matsqui 4,    One-census-family households without additional persons,  Median after-tax income of households ($),2016,47872
5915825,    Matsqui 4,      One couple census family without other persons in the household,Total - Household income statistics,2016,160
5915825,    Matsqui 4,      One couple census family without other persons in the household,  Median total income of households ($),2016,48896
5915825,    Matsqui 4,      One couple census family without other persons in the household,  Median after-tax income of households ($),2016,47232
5915825,    Matsqui 4,        Without children,Total - Household income statistics,2016,150
5915825,    Matsqui 4,        Without children,  Median total income of households ($),2016,48683
5915825,    Matsqui 4,        Without children,  Median after-tax income of households ($),2016,46891
5915825,    Matsqui 4,        With children,Total - Household income statistics,2016,5
5915825,    Matsqui 4,        With children,  Median total income of households ($),2016,0
5915825,    Matsqui 4,        With children,  Median after-tax income of households ($),2016,0
5915825,    Matsqui 4,      One lone-parent census family without other persons in the household,Total - Household income statistics,2016,5
5915825,    Matsqui 4,      One lone-parent census family without other persons in the household,  Median total income of households ($),2016,0
5915825,    Matsqui 4,      One lone-parent census family without other persons in the household,  Median after-tax income of households ($),2016,0
5915825,    Matsqui 4,        With a male lone parent,Total - Household income statistics,2016,0
5915825,    Matsqui 4,        With a male lone parent,  Median total income of households ($),2016,0
5915825,    Matsqui 4,        With a male lone parent,  Median after-tax income of households ($),2016,0
5915825,    Matsqui 4,        With a female lone parent,Total - Household income statistics,2016,5
5915825,    Matsqui 4,        With a female lone parent,  Median total income of households ($),2016,0
5915825,    Matsqui 4,        With a female lone parent,  Median after-tax income of households ($),2016,0
5915825,    Matsqui 4,    Other census family households,Total - Household income statistics,2016,5
5915825,    Matsqui 4,    Other census family households,  Median total income of households ($),2016,0
5915825,    Matsqui 4,    Other census family households,  Median after-tax income of households ($),2016,0
5915825,    Matsqui 4,  Non-census-family households,Total - Household income statistics,2016,120
5915825,    Matsqui 4,  Non-census-family households,  Median total income of households ($),2016,27584
5915825,    Matsqui 4,  Non-census-family households,  Median after-tax income of households ($),2016,26176
5915830,    Katzie 1,Total - Household type including census family structure,Total - Household income statistics,2016,65
5915830,    Katzie 1,Total - Household type including census family structure,  Median total income of households ($),2016,35456
5915830,    Katzie 1,Total - Household type including census family structure,  Median after-tax income of households ($),2016,35200
5915830,    Katzie 1,  Census family households,Total - Household income statistics,2016,55
5915830,    Katzie 1,  Census family households,  Median total income of households ($),2016,52096
5915830,    Katzie 1,  Census family households,  Median after-tax income of households ($),2016,49024
5915830,    Katzie 1,    One-census-family households without additional persons,Total - Household income statistics,2016,25
5915830,    Katzie 1,    One-census-family households without additional persons,  Median total income of households ($),2016,34944
5915830,    Katzie 1,    One-census-family households without additional persons,  Median after-tax income of households ($),2016,34176
5915830,    Katzie 1,      One couple census family without other persons in the household,Total - Household income statistics,2016,15
5915830,    Katzie 1,      One couple census family without other persons in the household,  Median total income of households ($),2016,0
5915830,    Katzie 1,      One couple census family without other persons in the household,  Median after-tax income of households ($),2016,0
5915830,    Katzie 1,        Without children,Total - Household income statistics,2016,5
5915830,    Katzie 1,        Without children,  Median total income of households ($),2016,0
5915830,    Katzie 1,        Without children,  Median after-tax income of households ($),2016,0
5915830,    Katzie 1,        With children,Total - Household income statistics,2016,10
5915830,    Katzie 1,        With children,  Median total income of households ($),2016,0
