am_sid,iucn_sid,spatial_source,sciname,cat_score,pr_score,trend_score,cat_ts,cat_txt,cat_ts_score,year
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1971.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1972.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1973.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1974.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1975.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1976.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1977.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1978.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1979.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1980.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1981.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1982.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1983.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1984.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1985.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1986.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1987.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1988.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1989.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1990.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1991.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1992.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1993.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1994.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1995.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1996.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1997.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1998.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,1999.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,2e3
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,2001.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,2002.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Lower Risk/least concern,0.0,2003.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Least Concern,0.0,2004.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Least Concern,0.0,2005.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Least Concern,0.0,2006.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Least Concern,0.0,2007.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Least Concern,0.0,2008.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Least Concern,0.0,2009.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Least Concern,0.0,2010.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Least Concern,0.0,2011.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Least Concern,0.0,2012.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Least Concern,0.0,2013.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Least Concern,0.0,2014.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Least Concern,0.0,2015.0
NA,22696998,iucn-bli,Ardea herodias,0.4,0.4,0.5,LC,Least Concern,0.0,2016.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Lower Risk/least concern,0.0,1965.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Lower Risk/least concern,0.0,1966.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Lower Risk/least concern,0.0,1967.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Lower Risk/least concern,0.0,1968.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Lower Risk/least concern,0.0,1969.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Lower Risk/least concern,0.0,1970.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Lower Risk/least concern,0.0,1971.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Lower Risk/least concern,0.0,1972.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Lower Risk/least concern,0.0,1973.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Lower Risk/least concern,0.0,1974.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Lower Risk/least concern,0.0,1975.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Lower Risk/least concern,0.0,1976.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Lower Risk/least concern,0.0,1977.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Lower Risk/least concern,0.0,1978.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Lower Risk/least concern,0.0,1979.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Lower Risk/least concern,0.0,1980.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Lower Risk/least concern,0.0,1981.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Lower Risk/least concern,0.0,1982.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Lower Risk/least concern,0.0,1983.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Lower Risk/least concern,0.0,1984.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Lower Risk/least concern,0.0,1985.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Lower Risk/least concern,0.0,1986.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Lower Risk/least concern,0.0,1987.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Lower Risk/least concern,0.0,1988.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Lower Risk/least concern,0.0,1989.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Lower Risk/least concern,0.0,1990.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Lower Risk/least concern,0.0,1991.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Lower Risk/least concern,0.0,1992.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Lower Risk/least concern,0.0,1993.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Lower Risk/least concern,0.0,1994.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Lower Risk/least concern,0.0,1995.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Lower Risk/least concern,0.0,1996.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Lower Risk/least concern,0.0,1997.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Lower Risk/least concern,0.0,1998.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Lower Risk/least concern,0.0,1999.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Lower Risk/least concern,0.0,2e3
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Lower Risk/least concern,0.0,2001.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Lower Risk/least concern,0.0,2002.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Lower Risk/least concern,0.0,2003.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Least Concern,0.0,2004.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Least Concern,0.0,2005.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Least Concern,0.0,2006.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Least Concern,0.0,2007.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Least Concern,0.0,2008.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Least Concern,0.0,2009.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Least Concern,0.0,2010.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Least Concern,0.0,2011.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Least Concern,0.0,2012.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Least Concern,0.0,2013.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Least Concern,0.0,2014.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Least Concern,0.0,2015.0
NA,22697839,iucn-bli,Gavia pacifica,0.2,0.2,0.5,LC,Least Concern,0.0,2016.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1965.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1966.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1967.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1968.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1969.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1970.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1971.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1972.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1973.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1974.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1975.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1976.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1977.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1978.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1979.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1980.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1981.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1982.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1983.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1984.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1985.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1986.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1987.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1988.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1989.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1990.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1991.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1992.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1993.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1994.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1995.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1996.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1997.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1998.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,1999.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,2e3
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,2001.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,2002.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Lower Risk/least concern,0.0,2003.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Least Concern,0.0,2004.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Least Concern,0.0,2005.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Least Concern,0.0,2006.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Least Concern,0.0,2007.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Least Concern,0.0,2008.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Least Concern,0.0,2009.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Least Concern,0.0,2010.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Least Concern,0.0,2011.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Least Concern,0.0,2012.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Least Concern,0.0,2013.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Least Concern,0.0,2014.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Least Concern,0.0,2015.0
NA,22697842,iucn-bli,Gavia immer,0.0,0.0,-0.5,LC,Least Concern,0.0,2016.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Lower Risk/least concern,0.0,1965.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Lower Risk/least concern,0.0,1966.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Lower Risk/least concern,0.0,1967.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Lower Risk/least concern,0.0,1968.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Lower Risk/least concern,0.0,1969.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Lower Risk/least concern,0.0,1970.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Lower Risk/least concern,0.0,1971.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Lower Risk/least concern,0.0,1972.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Lower Risk/least concern,0.0,1973.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Lower Risk/least concern,0.0,1974.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Lower Risk/least concern,0.0,1975.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Lower Risk/least concern,0.0,1976.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Lower Risk/least concern,0.0,1977.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Lower Risk/least concern,0.0,1978.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Lower Risk/least concern,0.0,1979.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Lower Risk/least concern,0.0,1980.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Lower Risk/least concern,0.0,1981.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Lower Risk/least concern,0.0,1982.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Lower Risk/least concern,0.0,1983.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Lower Risk/least concern,0.0,1984.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Lower Risk/least concern,0.0,1985.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Lower Risk/least concern,0.0,1986.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Lower Risk/least concern,0.0,1987.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Lower Risk/least concern,0.0,1988.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Lower Risk/least concern,0.0,1989.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Lower Risk/least concern,0.0,1990.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Lower Risk/least concern,0.0,1991.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Lower Risk/least concern,0.0,1992.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Lower Risk/least concern,0.0,1993.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Lower Risk/least concern,0.0,1994.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Lower Risk/least concern,0.0,1995.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Lower Risk/least concern,0.0,1996.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Lower Risk/least concern,0.0,1997.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Lower Risk/least concern,0.0,1998.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Lower Risk/least concern,0.0,1999.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Lower Risk/least concern,0.0,2e3
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Lower Risk/least concern,0.0,2001.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Lower Risk/least concern,0.0,2002.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Lower Risk/least concern,0.0,2003.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Least Concern,0.0,2004.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Least Concern,0.0,2005.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Least Concern,0.0,2006.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Least Concern,0.0,2007.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Least Concern,0.0,2008.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,LC,Least Concern,0.0,2009.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,NT,Near Threatened,0.2,2010.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,NT,Near Threatened,0.2,2011.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,NT,Near Threatened,0.2,2012.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,NT,Near Threatened,0.2,2013.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,NT,Near Threatened,0.2,2014.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,NT,Near Threatened,0.2,2015.0
NA,22697847,iucn-bli,Gavia adamsii,0.5,0.5,-0.5,NT,Near Threatened,0.2,2016.0
ITS-174536,22697866,iucn-bli,Fulmarus glacialis,0.8,0.8,0.5,LC,Lower Risk/least concern,0.0,1965.0
ITS-174536,22697866,iucn-bli,Fulmarus glacialis,0.8,0.8,0.5,LC,Lower Risk/least concern,0.0,1966.0
ITS-174536,22697866,iucn-bli,Fulmarus glacialis,0.8,0.8,0.5,LC,Lower Risk/least concern,0.0,1967.0
ITS-174536,22697866,iucn-bli,Fulmarus glacialis,0.8,0.8,0.5,LC,Lower Risk/least concern,0.0,1968.0
ITS-174536,22697866,iucn-bli,Fulmarus glacialis,0.8,0.8,0.5,LC,Lower Risk/least concern,0.0,1969.0
ITS-174536,22697866,iucn-bli,Fulmarus glacialis,0.8,0.8,0.5,LC,Lower Risk/least concern,0.0,1970.0
ITS-174536,22697866,iucn-bli,Fulmarus glacialis,0.8,0.8,0.5,LC,Lower Risk/least concern,0.0,1971.0
ITS-174536,22697866,iucn-bli,Fulmarus glacialis,0.8,0.8,0.5,LC,Lower Risk/least concern,0.0,1972.0
ITS-174536,22697866,iucn-bli,Fulmarus glacialis,0.8,0.8,0.5,LC,Lower Risk/least concern,0.0,1973.0
ITS-174536,22697866,iucn-bli,Fulmarus glacialis,0.8,0.8,0.5,LC,Lower Risk/least concern,0.0,1974.0
ITS-174536,22697866,iucn-bli,Fulmarus glacialis,0.8,0.8,0.5,LC,Lower Risk/least concern,0.0,1975.0
ITS-174536,22697866,iucn-bli,Fulmarus glacialis,0.8,0.8,0.5,LC,Lower Risk/least concern,0.0,1976.0
ITS-174536,22697866,iucn-bli,Fulmarus glacialis,0.8,0.8,0.5,LC,Lower Risk/least concern,0.0,1977.0
ITS-174536,22697866,iucn-bli,Fulmarus glacialis,0.8,0.8,0.5,LC,Lower Risk/least concern,0.0,1978.0
ITS-174536,22697866,iucn-bli,Fulmarus glacialis,0.8,0.8,0.5,LC,Lower Risk/least concern,0.0,1979.0
ITS-174536,22697866,iucn-bli,Fulmarus glacialis,0.8,0.8,0.5,LC,Lower Risk/least concern,0.0,1980.0
ITS-174536,22697866,iucn-bli,Fulmarus glacialis,0.8,0.8,0.5,LC,Lower Risk/least concern,0.0,1981.0
ITS-174536,22697866,iucn-bli,Fulmarus glacialis,0.8,0.8,0.5,LC,Lower Risk/least concern,0.0,1982.0
ITS-174536,22697866,iucn-bli,Fulmarus glacialis,0.8,0.8,0.5,LC,Lower Risk/least concern,0.0,1983.0
ITS-174536,22697866,iucn-bli,Fulmarus glacialis,0.8,0.8,0.5,LC,Lower Risk/least concern,0.0,1984.0
ITS-174536,22697866,iucn-bli,Fulmarus glacialis,0.8,0.8,0.5,LC,Lower Risk/least concern,0.0,1985.0
ITS-174536,22697866,iucn-bli,Fulmarus glacialis,0.8,0.8,0.5,LC,Lower Risk/least concern,0.0,1986.0
ITS-174536,22697866,iucn-bli,Fulmarus glacialis,0.8,0.8,0.5,LC,Lower Risk/least concern,0.0,1987.0
ITS-174536,22697866,iucn-bli,Fulmarus glacialis,0.8,0.8,0.5,LC,Lower Risk/least concern,0.0,1988.0
ITS-174536,22697866,iucn-bli,Fulmarus glacialis,0.8,0.8,0.5,LC,Lower Risk/least concern,0.0,1989.0
ITS-174536,22697866,iucn-bli,Fulmarus glacialis,0.8,0.8,0.5,LC,Lower Risk/least concern,0.0,1990.0
ITS-174536,22697866,iucn-bli,Fulmarus glacialis,0.8,0.8,0.5,LC,Lower Risk/least concern,0.0,1991.0
ITS-174536,22697866,iucn-bli,Fulmarus glacialis,0.8,0.8,0.5,LC,Lower Risk/least concern,0.0,1992.0
ITS-174536,22697866,iucn-bli,Fulmarus glacialis,0.8,0.8,0.5,LC,Lower Risk/least concern,0.0,1993.0
ITS-174536,22697866,iucn-bli,Fulmarus glacialis,0.8,0.8,0.5,LC,Lower Risk/least concern,0.0,1994.0
ITS-174536,22697866,iucn-bli,Fulmarus glacialis,0.8,0.8,0.5,LC,Lower Risk/least concern,0.0,1995.0
ITS-174536,22697866,iucn-bli,Fulmarus glacialis,0.8,0.8,0.5,LC,Lower Risk/least concern,0.0,1996.0
ITS-174536,22697866,iucn-bli,Fulmarus glacialis,0.8,0.8,0.5,LC,Lower Risk/least concern,0.0,1997.0
ITS-174536,22697866,iucn-bli,Fulmarus glacialis,0.8,0.8,0.5,LC,Lower Risk/least concern,0.0,1998.0
ITS-174536,22697866,iucn-bli,Fulmarus glacialis,0.8,0.8,0.5,LC,Lower Risk/least concern,0.0,1999.0
ITS-174536,22697866,iucn-bli,Fulmarus glacialis,0.8,0.8,0.5,LC,Lower Risk/least concern,0.0,2e3
ITS-174536,22697866,iucn-bli,Fulmarus glacialis,0.8,0.8,0.5,LC,Lower Risk/least concern,0.0,2001.0
ITS-174536,22697866,iucn-bli,Fulmarus glacialis,0.8,0.8,0.5,LC,Lower Risk/least concern,0.0,2002.0
ITS-174536,22697866,iucn-bli,Fulmarus glacialis,0.8,0.8,0.5,LC,Lower Risk/least concern,0.0,2003.0
